"","ID","Presa","Grupo.funcional.presa","Depredador","Grupo.funcional.depredador","Estrategia","Fuente","Expertise.depredador","Expertise.presa","Referencia","Enlace","Referente"
"104",129,"Genypterus_blacodes","Ophidiiformes","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"105",130,"Nototeniidae*","Perciformes","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"106",131,"Micromesistius_australis","Gadiformes ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"107",132,"Patagonotothen_ramsayi","Perciformes","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"108",133,"Pseudocythus_maculatus","Zeiformes ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"109",134,"Myctophidae* ","Myctophiformes ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"110",135,"Bathyraja_macloviana","Rajiformes","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Condrictios",8,"https://doi.org/10.3354/meps08826",NA
"111",136,"Eleginops_maclovinus","Perciformes","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"112",137,"Zoarcidae*","Perciformes","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"113",138,"Patagonotothen* ","Perciformes","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"114",139,"Patagonotothen_sima","Perciformes","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"115",140,"Patagonotothen_tessellata","Perciformes","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"116",141,"Odonthestes*","Atheriniformes","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"117",142,"Sprattus_fuegensis","Clupeiformes ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Sardinas",8,"https://doi.org/10.3354/meps08826",NA
"118",143,"Loligo_gahi","Cephalopoda ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"119",144,"llex","Cephalopoda ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"120",145,"Ilex_argentinus","Cephalopoda ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"121",146,"Moroteuthis_ingens","Cephalopoda ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"122",147,"Semirrosia_tenera","Cephalopoda ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"123",148,"Enteroctopus_megalocyathus","Cephalopoda ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"124",149,"Campylognathus_vagans","Malacostraca","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",8,"https://doi.org/10.3354/meps08826",NA
"125",150,"Munida_gregaria","Malacostraca","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",8,"https://doi.org/10.3354/meps08826",NA
"126",151,"Euphausia_lucens","Malacostraca","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",8,"https://doi.org/10.3354/meps08826",NA
"127",152,"Calanus_australis","Copepoda ","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Crustaceos",8,"https://doi.org/10.3354/meps08826",NA
"128",153,"Themisto_gaudichaudii","Malacostraca","Phocoena_dioptrica","Phocoenidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",8,"https://doi.org/10.3354/meps08826",NA
"129",154,"Odonthestes*","Atheriniformes","Phocoena_spinipinnis","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"130",155,"Sprattus_fuegensis","Clupeiformes ","Phocoena_spinipinnis","Phocoenidae","","Heterótrofo","Mamiferos marinos","Sardinas",8,"https://doi.org/10.3354/meps08826",NA
"131",156,"Merluccius_hubbsi","Gadiformes ","Phocoena_spinipinnis","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces demersales",8,"https://doi.org/10.3354/meps08826",NA
"132",157,"Merluccius_australis","Gadiformes ","Phocoena_spinipinnis","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces demersales",8,"https://doi.org/10.3354/meps08826",NA
"133",158,"Salilota_australis","Gadiformes ","Phocoena_spinipinnis","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"134",159,"Nototeniidae*","Perciformes","Phocoena_spinipinnis","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"135",160,"Micromesistius_australis","Gadiformes ","Phocoena_spinipinnis","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"136",161,"Genypterus_blacodes","Ophidiiformes","Phocoena_spinipinnis","Phocoenidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"137",162,"Ilex_argentinus","Cephalopoda ","Phocoena_spinipinnis","Phocoenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"138",163,"Loligo_gahi","Cephalopoda ","Phocoena_spinipinnis","Phocoenidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"139",164,"Cephalopods*","Cephalopoda ","Globicephala_melas","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",9,"https://www.researchgate.net/publication/235993961_Odontocetes_of_the_Southern_Ocean_Sanctuary",NA
"140",171,"Zooplankton*","Zooplankton","Otaria*","Otariidae ","","Heterótrofo","Mamiferos marinos","Zooplancton",11,"https://doi.org/10.3354/meps11689",NA
"141",172,"Cephalopods*","Cephalopoda ","Otaria*","Otariidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",11,"https://doi.org/10.3354/meps11689",NA
"142",173,"Zooplankton*","Zooplankton","Delphinus","Delphinidae","","Heterótrofo","Mamiferos marinos","Zooplancton",11,"https://doi.org/10.3354/meps11689",NA
"143",174,"Cephalopods*","Cephalopoda ","Delphinus","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",11,"https://doi.org/10.3354/meps11689",NA
