ID,Presa,Grupo funcional presa,Expertise presa,Depredador,Grupo funcional depredador,Expertise depredador,Estrategia,Fuente,Referencia,Enlace,Observaciones
751,Isopoda_otros,Isopoda,Isopodos,Trematomus_newnesi,Nototheniidae_spp,Peces,Cazador,Heterotrofo,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
752,Isopoda_otros,Isopoda,Isopodos,Harpagiferidae_sp,Perciformes,Peces,Cazador,Heterotrofo,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
753,Isopoda_otros,Isopoda,Isopodos,Notothenia_rossi,Nototheniidae_spp,Peces,Cazador,Heterotrofo,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
754,Cymodocella,Isopoda,Isopodos,Lepidonotothen,Nototheniidae_spp,Peces,Cazador,Heterotrofo,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
755,Cymodocella,Isopoda,Isopodos,Notothenia_coriiceps,Nototheniidae_spp,Peces,Cazador,Heterotrofo,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
756,Cymodocella,Isopoda,Isopodos,Trematomus_newnesi,Nototheniidae_spp,Peces,Cazador,Heterotrofo,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
757,Cymodocella,Isopoda,Isopodos,Harpagiferidae_sp,Perciformes,Peces,Cazador,Heterotrofo,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
758,Myxinidae,Myxiniformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
759,Salilota_australis,Gadiformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
760,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
761,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
762,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Ornicus_orca,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
763,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Squaliformes,Elasmobranchii,Condrictios,Cazador,Heterotrofo,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
764,CtenoCalanoida_vanus,Copepoda,Zooplancton,Ophiacantha_vivipara,Ophiruidea,Ofiuroideos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
765,Drepanopus_forcipatus,Copepoda,Zooplancton,Ophiacantha_vivipara,Ophiruidea,Ofiuroideos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
766,Neocalanoida_tonsus,Copepoda,Zooplancton,Ophiacantha_vivipara,Ophiruidea,Ofiuroideos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
767,CtenoCalanoida_vanus,Copepoda_otros,Zooplancton,Ophiacantha_vivipara,Ophiruidea,Ofiuroideos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
768,Drepanopus_forcipatus,Copepoda_otros,Zooplancton,Ophiacantha_vivipara,Ophiruidea,Ofiuroideos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
769,NeoCalanoida_tonsus,Copepoda_otros,Zooplancton,Ophiacantha_vivipara,Ophiruidea,Ofiuroideos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
770,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Cottoperca_trigloides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
771,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Ophidiidae,Ophidiiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,Infered from Genypterus_blacodes
772,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Salilota_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
773,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
774,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Coelorinchus_fasciatus,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
775,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Micromesistius_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
776,Moridae,Gadiformes,Peces,Micromesistius_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
777,Campylonotus_vagans,Decapoda,Crustaceos peracaridos,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
778,Themisto_gaudichaudii,Amphipoda,Crustaceos peracaridos,Salilota_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
779,Themisto_gaudichaudii,Malacostraca,Crustaceos peracaridos,Salilota_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
780,Cottoperca_trigloides,Perciformes,Peces demersales,Salilota_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
781,Dissostichus_eleginoides,Perciformes,Peces demersales,Salilota_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
782,Patagonotothen_ramsayi,Perciformes,Peces,Salilota_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
783,Iluocoetes_fimbriatus,Perciformes,Peces,Salilota_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
784,Micromesistius_australis,Gadiformes,Peces,Salilota_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
785,Sprattus_fuegensis,Clupeiformes,Sardinas,Salilota_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
786,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Macrourus_holotrachys,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
787,Iluocoetes_fimbriatus,Perciformes,Peces,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
788,Themisto_gaudichaudii,Amphipoda,Crustaceos peracaridos,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
789,CtenoCalanoida_vanus,Copepoda,Zooplancton,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
790,Drepanopus_forcipatus,Copepoda,Zooplancton,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
791,Neocalanoida_tonsus,Copepoda,Zooplancton,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
792,RhinCalanoida_gigas,Copepoda,Zooplancton,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
793,Themisto_gaudichaudii,Malacostraca,Crustaceos peracaridos,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
794,CtenoCalanoida_vanus,Copepoda_otros,Zooplancton,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
795,Drepanopus_forcipatus,Copepoda_otros,Zooplancton,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
796,NeoCalanoida_tonsus,Copepoda_otros,Zooplancton,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
797,RhinCalanoida_gigas,Copepoda_otros,Zooplancton,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
798,Agonidae,Perciformes,Peces,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
799,Patagonotothen_guntheri,Perciformes,Peces,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
800,Micromesistius_australis,Gadiformes,Peces,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
801,Macrourus_holotrachys,Gadiformes,Peces,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
802,Moridae,Gadiformes,Peces,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
803,Patagonotothen_ramsayi,Perciformes,Peces,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
804,Coelorinchus_fasciatus,Gadiformes,Peces,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
805,Ophidiidae,Ophidiiformes,Peces,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
806,Iluocoetes_fimbriatus,Perciformes,Peces,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
807,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Spheniscus_magellanicus,Sphenisciformes,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
808,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
809,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Thalassarche_melanophris,Procellariiformes,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
810,Eukrohnia_hamata,Chaetognatha,Zooplancton,Patagonotothen_guntheri,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
811,Pseudosagitta_gazellae,Chaetognatha,Zooplancton,Patagonotothen_guntheri,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
812,Eukrohnia_hamata,Chaetognatha,Zooplancton,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
813,Pseudosagitta_gazellae,Chaetognatha,Zooplancton,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
814,CtenoCalanoida_vanus,Copepoda,Zooplancton,Patagonotothen_guntheri,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
815,Drepanopus_forcipatus,Copepoda,Zooplancton,Patagonotothen_guntheri,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
816,Neocalanoida_tonsus,Copepoda,Zooplancton,Patagonotothen_guntheri,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
817,RhinCalanoida_gigas,Copepoda,Zooplancton,Patagonotothen_guntheri,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
818,CtenoCalanoida_vanus,Copepoda_otros,Zooplancton,Patagonotothen_guntheri,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
819,Drepanopus_forcipatus,Copepoda_otros,Zooplancton,Patagonotothen_guntheri,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
820,NeoCalanoida_tonsus,Copepoda_otros,Zooplancton,Patagonotothen_guntheri,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
821,RhinCalanoida_gigas,Copepoda_otros,Zooplancton,Patagonotothen_guntheri,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
822,Micromesistius_australis,Gadiformes,Peces,Eudyptes_chrysocome,Sphenisciformes,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
823,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Cottunculus_granulosus,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
824,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Cottunculus_granulosus,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
825,Patagonotothen_ramsayi,Perciformes,Peces,Cottunculus_granulosus,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
826,Coelorinchus_fasciatus,Gadiformes,Peces,Cottunculus_granulosus,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
827,Dissostichus_eleginoides,Perciformes,Peces demersales,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
828,Salilota_australis,Gadiformes,Peces,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
829,Micromesistius_australis,Gadiformes,Peces,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
830,Sprattus_fuegensis,Clupeiformes,Sardinas,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
831,Themisto_gaudichaudii,Amphipoda,Crustaceos peracaridos,Patagonotothen_guntheri,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
832,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Patagonotothen_guntheri,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
833,Pagurus_comptus,Decapoda,Crustaceos peracaridos,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
834,Gorgonocephalus_chilensis,Ophiuroidea,Ofiuroideos,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
835,Sprattus_fuegensis,Clupeiformes,Sardinas,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
836,Tinerfe_cyanea,Ctenophora,Zooplancton,Bathyraja_brachyurops,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
837,Tinerfe_cyanea,Ctenophora,Zooplancton,Bathyraja_macloviana,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
838,Tinerfe_cyanea,Ctenophora,Zooplancton,Cottoperca_trigloides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
839,Tinerfe_cyanea,Ctenophora,Zooplancton,Dissostichus_eleginoides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
840,Tinerfe_cyanea,Ctenophora,Zooplancton,Iluocoetes_fimbriatus,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
841,Tinerfe_cyanea,Ctenophora,Zooplancton,Patagonotothen_ramsayi,Perciformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
842,Tinerfe_cyanea,Ctenophora,Zooplancton,Salilota_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
843,Campylonotus_vagans,Decapoda,Crustaceos peracaridos,Macrourus_carinatus,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
844,Patagonotothen_ramsayi,Perciformes,Peces,Macrourus_carinatus,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
845,Coelorinchus_fasciatus,Gadiformes,Peces,Macrourus_carinatus,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
846,Iluocoetes_fimbriatus,Perciformes,Peces,Macrourus_carinatus,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
847,Sprattus_fuegensis,Clupeiformes,Sardinas,Macrourus_carinatus,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
848,Eukrohnia_hamata,Chaetognatha,Zooplancton,Macrourus_carinatus,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
849,Pseudosagitta_gazellae,Chaetognatha,Zooplancton,Macrourus_carinatus,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
850,Tinerfe_cyanea,Ctenophora,Zooplancton,Macrourus_carinatus,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
851,Campylonotus_vagans,Decapoda,Crustaceos peracaridos,Macrourus_holotrachys,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
852,Tinerfe_cyanea,Ctenophora,Zooplancton,Macrourus_holotrachys,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
853,Themisto_gaudichaudii,Amphipoda,Crustaceos peracaridos,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
854,Themisto_gaudichaudii,Amphipoda,Crustaceos peracaridos,Thalassarche_chrysostoma,Procellariiformes,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
855,Themisto_gaudichaudii,Amphipoda,Crustaceos peracaridos,Thalassarche_melanophris,Procellariiformes,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
856,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Micromesistius_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
857,Patagonotothen_ramsayi,Perciformes,Peces,Micromesistius_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
858,Iluocoetes_fimbriatus,Perciformes,Peces,Micromesistius_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
859,Micromesistius_australis,Gadiformes,Peces,Micromesistius_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
860,Pseudosagitta_gazellae,Chaetognatha,Zooplancton,Micromesistius_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
861,Eukrohnia_hamata,Chaetognatha,Zooplancton,Micromesistius_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
862,Themisto_gaudichaudii,Amphipoda,Crustaceos peracaridos,Micromesistius_australis,Gadiformes,Peces,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
863,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
864,Salilota_australis,Gadiformes,Peces,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
865,Fitoplancton,Fitoplancton,Fitoplancton,CtenoCalanoida_vanus,Copepoda,Zooplancton,Cazador,Productor_primario,Marina_etal_enprep.,NA,
866,Fitoplancton,Fitoplancton,Fitoplancton,RhinCalanoida_gigas,Copepoda,Zooplancton,Cazador,Productor_primario,Marina_etal_enprep.,NA,
867,Fitoplancton,Fitoplancton,Fitoplancton,CtenoCalanoida_vanus,Copepoda_otros,Zooplancton,Cazador,Productor_primario,Marina_etal_enprep.,NA,
868,Fitoplancton,Fitoplancton,Fitoplancton,RhinCalanoida_gigas,Copepoda_otros,Zooplancton,Cazador,Productor_primario,Marina_etal_enprep.,NA,
869,Dissostichus_eleginoides,Perciformes,Peces demersales,Thalassarche_melanophris,Procellariiformes,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
870,Themisto_gaudichaudii,Malacostraca,Crustaceos peracaridos,Bathyraja_brachyurops,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
871,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Bathyraja_brachyurops,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
872,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Bathyraja_brachyurops,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
873,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Bathyraja_brachyurops,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
874,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Bathyraja_brachyurops,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
875,Cottoperca_trigloides,Perciformes,Peces demersales,Bathyraja_brachyurops,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
876,Dissostichus_eleginoides,Perciformes,Peces demersales,Bathyraja_brachyurops,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
877,Patagonotothen_guntheri,Perciformes,Peces,Bathyraja_brachyurops,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
878,Patagonotothen_ramsayi,Perciformes,Peces,Bathyraja_brachyurops,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
879,Micromesistius_australis,Gadiformes,Peces,Bathyraja_brachyurops,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
880,Sprattus_fuegensis,Clupeiformes,Sardinas,Bathyraja_brachyurops,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
881,Bathyraja_brachyurops,Rajiformes,Condrictios,Bathyraja_brachyurops,Rajiformes,Condrictios,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
882,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
883,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
884,Pagurus_comptus,Decapoda,Crustaceos peracaridos,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
885,Paralomis_granulosa,Decapoda,Crustaceos peracaridos,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
886,Agonidae,Perciformes,Peces,Cottoperca_trigloides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
887,Cottoperca_trigloides,Perciformes,Peces demersales,Cottoperca_trigloides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
888,Dissostichus_eleginoides,Perciformes,Peces demersales,Cottoperca_trigloides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
889,Patagonotothen_ramsayi,Perciformes,Peces,Cottoperca_trigloides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
890,Bathyraja_brachyurops,Rajiformes,Condrictios,Cottoperca_trigloides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
891,Iluocoetes_fimbriatus,Perciformes,Peces,Cottoperca_trigloides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
892,Sprattus_fuegensis,Clupeiformes,Sardinas,Cottoperca_trigloides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
893,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Cottoperca_trigloides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
894,Salilota_australis,Gadiformes,Peces,Cottoperca_trigloides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
895,Micromesistius_australis,Gadiformes,Peces,Cottoperca_trigloides,Perciformes,Peces demersales,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
896,Macrourus_carinatus,Gadiformes,Peces,Thalassarche_melanophris,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
897,Themisto_gaudichaudii,Malacostraca,Crustaceos peracaridos,Tinerfe_cyanea,Ctenophora,Zooplancton,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
898,Pseudosagitta_gazellae,Chaetognatha,Zooplancton,Tinerfe_cyanea,Ctenophora,Zooplancton,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
899,Micromesistius_australis,Gadiformes,Peces,Macronectes_giganteus,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
900,Sprattus_fuegensis,Clupeiformes,Sardinas,Macronectes_giganteus,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
901,Micromesistius_australis,Gadiformes,Peces,Macronectes_halli,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
902,Sprattus_fuegensis,Clupeiformes,Sardinas,Macronectes_halli,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
903,Fitoplancton,Fitoplancton,Fitoplancton,Drepanopus_forcipatus,Copepoda,Zooplancton,Cazador,Productor_primario,Marina_etal_enprep.,NA,
904,RhinCalanoida_gigas,Copepoda,Zooplancton,Gorgonocephalus_chilensis,Ophiuroidea,Ofiuroideos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
