ID,Prey,Prey funtional group,Prey expertise,Predator,Predator funtional group,Predator expertise,Strategy,Source,Reference,Link,Observations
829,Batoteuthis_skolops,Cephalopoda,Cephalopods,Bathyteuthis_abyssicola,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
830,Batoteuthis_skolops,Cephalopoda,Cephalopods,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
831,Batoteuthis_skolops,Cephalopoda,Cephalopods,Galiteuthis_glacialis,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
832,Batoteuthis_skolops,Cephalopoda,Cephalopods,Gonatus_antarcticus,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
833,Batoteuthis_skolops,Cephalopoda,Cephalopods,Kondakovia_longimana,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
834,Batoteuthis_skolops,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
835,Batoteuthis_skolops,Cephalopoda,Cephalopods,Mastigoteuthis_spp,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
836,Electrona_spp,Myctophiformes,Fish,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
837,Euphausiidae,Euphausiacea,Crustaceans,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
838,Galiteuthis_glacialis,Cephalopoda,Cephalopods,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
839,Gymnoscopelus_spp,Myctophiformes,Fish,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
840,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
841,Pleuragramma_antarcticum,Nototheniidae,Fish,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
842,Themisto_gaudichaudii,Amphipoda,Crustaceans,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
843,Alluroteuthis_antarcticus,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
844,Bathyteuthis_abyssicola,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
845,Electrona_spp,Myctophiformes,Fish,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
846,Filippovia_knipovitchi,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
847,Galiteuthis_glacialis,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
848,Gonatus_antarcticus,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
849,Gymnoscopelus_spp,Myctophiformes,Fish,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
850,Kondakovia_longimana,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
851,Mastigoteuthis_spp,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
852,Phytoplankton,Phytoplankton,Phytoplankton,Copepoda_others,Copepoda,Zooplankton,Hunter,Heterotroph,Lopez-Lopez_etal_2022,https://doi.org/10.1007/s10021-021-00665-1,Inferred from Scotia Sea ecosystem
