ID,Prey,Prey funtional group,Prey expertise,Predator,Predator funtional group,Predator expertise,Strategy,Source,Reference,Link,Observations
143,Cottoperca_trigloides,Perciformes,Fish_Demersal,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
144,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
145,Salilota_australis,Gadiformes,Fish,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
146,Patagonotothen_guntheri,Perciformes,Fish,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
147,Doryteuthis_gahi,Cephalopoda,Cephalopods,Globicephala_melas,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
148,Euphausiidae,Euphausiacea,Crustaceans,Balaenoptera_physalus,Balaenopteridae,Sea mammals,Filter,Heterotroph,"Alvarez, F. et al_2022",https://doi.org/10.1007/s00300-022-03080-x,
149,Euphausiidae,Euphausiacea,Crustaceans,Megaptera_novaeangliae,Balaenopteridae,Sea mammals,Filter,Heterotroph,"Alvarez, F. et al_2022",https://doi.org/10.1007/s00300-022-03080-x,
150,Euphausiidae,Euphausiacea,Crustaceans,Balaenoptera_bonaerensis,Balaenopteridae,Sea mammals,Filter,Heterotroph,"Alvarez, F. et al_2022",https://doi.org/10.1007/s00300-022-03080-x,
151,Eudyptes_filholi,Sphenisciformes,Sea birds,Phalcoboenus_australis,Falconiformes,Sea birds,Hunter,Heterotroph,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
152,Merluccius_hubbsi,Gadiformes,Fish_Demersal,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14865,
153,Salilota_australis,Gadiformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,Infered from Moridae
154,Salilota_australis,Gadiformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
155,Macrourus_holotrachys,Gadiformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
156,Coelorinchus_fasciatus,Gadiformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
157,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
158,Patagonotothen_ramsayi,Perciformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
159,Merluccius_australis,Gadiformes,Fish_Demersal,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
160,Ophidiidae,Ophidiiformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,Infered from Genypterus_blacodes
161,Bathyraja_brachyurops,Rajiformes, Chondrichthyans,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,Se infiere de Bathyraja_brachyurops
162,Bathyraja_macloviana,Rajiformes, Chondrichthyans,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,Confirmado por Juan MartÃ
163,Micromesistius_australis,Gadiformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
164,Sprattus_fuegensis,Clupeiformes,Sardinas,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
165,Illex_argentinus,Cephalopoda,Cephalopods,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
166,Enteroctopus_megalocyathus,Cephalopoda,Cephalopods,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
167,Decapoda_others,Decapoda,Crustaceans,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
168,Euphausiidae,Euphausiacea,Crustaceans,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
169,Grimothea_gregaria,Decapoda,Crustaceans,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
170,Calanoida,Copepoda,Zooplankton,Ophiacantha_vivipara,Echinodermata,Echinoderms,Hunter,Heterotroph,,NA,
171,Detritus,Non-living,Non-living,Serolidae,Isopoda,Crustaceans,Hunter,Detritus,White_1972,https://nora.nerc.ac.uk/id/eprint/526227/1/bulletin27_11.pdf,
172,Copepoda_others,Copepoda,Zooplankton,Serolidae,Isopoda,Crustaceans,Hunter,Heterotroph,White_1972,https://nora.nerc.ac.uk/id/eprint/526227/1/bulletin27_11.pdf,
173,Amphipoda,Amphipoda,Crustaceans,Serolidae,Isopoda,Crustaceans,Hunter,Heterotroph,White_1972,https://nora.nerc.ac.uk/id/eprint/526227/1/bulletin27_11.pdf,
174,Isopoda_others,Isopoda,Crustaceans,Serolidae,Isopoda,Crustaceans,Hunter,Heterotroph,White_1972,https://nora.nerc.ac.uk/id/eprint/526227/1/bulletin27_11.pdf,
175,Detritus,Non-living,Non-living,Anuropus_australis,Malacostraca,Crustaceans,Filter,Detritus,"Schulutz, G. A._1975",https://doi.org/10.1029/AR023p0069,
176,Detritus,Non-living,Non-living,Anuropus_antarcticus,Malacostraca,Crustaceans,Filter,Detritus,,NA,
177,Odonthestes_spp,Atheriniformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
178,Sprattus_fuegensis,Clupeiformes,Sardinas,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
179,Harpagiferidae_sp,Perciformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
180,Lamna_nasus,Lamniformes, Chondrichthyans,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
181,Merluccius_australis,Gadiformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
182,Salilota_australis,Gadiformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Infered from Moridae
183,Electrona_spp,Myctophiformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Infered from Myctophidae
184,Gymnoscopelus_spp,Myctophiformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Infered from Myctophidae
185,Krefftichthys_andersoni,Myctophiformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Infered from Myctophidae
186,Myxine_spp,Myxiniformes,Fish_Demersal,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
187,Ophidiidae,Ophidiiformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
188,Bathyraja_brachyurops,Rajiformes, Chondrichthyans,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Infered from Rajidae
189,Bathyraja_macloviana,Rajiformes, Chondrichthyans,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Infered from Rajidae
190,Squaliformes,Elasmobranchii, Chondrichthyans,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Infered from Squalidae
191,Iluocoetes_fimbriatus,Perciformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Infered from Zoarcidae
192,Gastropoda_others,Gastropoda,Gastropods,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Littorinidae
193,Gastropoda_others,Gastropoda,Gastropods,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Littorinidae
194,Amphipoda,Amphipoda,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Gammaridea
195,Calanoida,Copepoda,Zooplankton,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
196,Grimothea_gregaria,Malacostraca,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Munidae
197,Euphausiidae,Euphausiacea,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
198,Euphausiidae,Euphausiacea,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
199,Euphausiidae,Euphausiacea,Crustaceans,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
200,Euphausiidae,Euphausiacea,Crustaceans,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Harpagifer_antarcticus
201,Euphausiidae,Euphausiacea,Crustaceans,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
202,Ostracoda,Crustacea,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
203,Ostracoda,Crustacea,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
204,Ostracoda,Crustacea,Crustaceans,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
205,Ostracoda,Crustacea,Crustaceans,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
206,Ostracoda,Crustacea,Crustaceans,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
207,Polyplacophora,Polyplacophora,Poliplacoforos,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
208,Polyplacophora,Polyplacophora,Poliplacoforos,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
209,Polyplacophora,Polyplacophora,Poliplacoforos,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
210,Polyplacophora,Polyplacophora,Poliplacoforos,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
211,Polyplacophora,Polyplacophora,Poliplacoforos,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
212,Amphipoda,Amphipoda,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Gondogeneia_antarctica
213,Amphipoda,Amphipoda,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
214,Amphipoda,Amphipoda,Crustaceans,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
215,Amphipoda,Amphipoda,Crustaceans,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
216,Amphipoda,Amphipoda,Crustaceans,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
217,Amphipoda,Amphipoda,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Oradare
218,Amphipoda,Amphipoda,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Oradare
219,Amphipoda,Amphipoda,Crustaceans,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Oradare
220,Amphipoda,Amphipoda,Crustaceans,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Oradare
221,Amphipoda,Amphipoda,Crustaceans,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Oradare
222,Gastropoda_others,Gastropoda,Gastropods,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Onoba
223,Gastropoda_others,Gastropoda,Gastropods,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Onoba
224,Gastropoda_others,Gastropoda,Gastropods,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Onoba
225,Gastropoda_others,Gastropoda,Gastropods,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Onoba
226,Gastropoda_others,Gastropoda,Gastropods,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Onoba
227,Gastropoda_others,Gastropoda,Gastropods,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Eatoniella
228,Gastropoda_others,Gastropoda,Gastropods,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Eatoniella
229,Gastropoda_others,Gastropoda,Gastropods,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Eatoniella
230,Gastropoda_others,Gastropoda,Gastropods,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Eatoniella
231,Gastropoda_others,Gastropoda,Gastropods,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Eatoniella
232,Amphipoda,Amphipoda,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Bircenna
233,Amphipoda,Amphipoda,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Bircenna
234,Amphipoda,Amphipoda,Crustaceans,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Bircenna
235,Amphipoda,Amphipoda,Crustaceans,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Bircenna
236,Amphipoda,Amphipoda,Crustaceans,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Bircenna
237,Amphipoda,Amphipoda,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Jassa
238,Amphipoda,Amphipoda,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Jassa
239,Amphipoda,Amphipoda,Crustaceans,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Jassa
240,Amphipoda,Amphipoda,Crustaceans,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Jassa
241,Amphipoda,Amphipoda,Crustaceans,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Jassa
242,Isopoda_others,Isopoda,Isopodos,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Gnathia
243,Isopoda_others,Isopoda,Isopodos,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
244,Isopoda_others,Isopoda,Isopodos,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
245,Isopoda_others,Isopoda,Isopodos,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
246,Isopoda_others,Isopoda,Isopodos,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
247,Isopoda_others,Isopoda,Isopodos,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Munna
248,Isopoda_others,Isopoda,Isopodos,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Munna
249,Isopoda_others,Isopoda,Isopodos,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Munna
250,Isopoda_others,Isopoda,Isopodos,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Munna
251,Isopoda_others,Isopoda,Isopodos,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Munna
252,Isopoda_others,Isopoda,Isopodos,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Plakarthrium_sp
253,Isopoda_others,Isopoda,Isopodos,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Plakarthrium_sp
254,Isopoda_others,Isopoda,Isopodos,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Plakarthrium_sp
255,Isopoda_others,Isopoda,Isopodos,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Plakarthrium_sp
256,Isopoda_others,Isopoda,Isopodos,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Plakarthrium_sp
257,Isopoda_others,Isopoda,Isopodos,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Limnoria_sp
258,Isopoda_others,Isopoda,Isopodos,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
259,Isopoda_others,Isopoda,Isopodos,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
260,Isopoda_others,Isopoda,Isopodos,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
261,Isopoda_others,Isopoda,Isopodos,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
262,Isopoda_others,Isopoda,Isopodos,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Cymodocella
263,Isopoda_others,Isopoda,Isopodos,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Cymodocella
264,Isopoda_others,Isopoda,Isopodos,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Cymodocella
265,Isopoda_others,Isopoda,Isopodos,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Infered from Cymodocella
266,Myxine_spp,Myxiniformes,Fish_Demersal,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
267,Salilota_australis,Gadiformes,Fish,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
268,Enteroctopus_megalocyathus,Cephalopoda,Cephalopods,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
269,Doryteuthis_gahi,Cephalopoda,Cephalopods,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
270,Lagenorhynchus_australis,Delphinidae,Sea mammals,Orcinus_orca,Delphinidae,Sea mammals,Hunter,Heterotroph,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
271,Lagenorhynchus_australis,Delphinidae,Sea mammals,Squaliformes,Elasmobranchii, Chondrichthyans,Hunter,Heterotroph,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
272,CtenoCalanoida_vanus,Copepoda,Zooplankton,Ophiacantha_vivipara,Ophiruidea,Echinoderms,Hunter,Heterotroph,Marina_etal_enprep.,NA,
273,Drepanopus_forcipatus,Copepoda,Zooplankton,Ophiacantha_vivipara,Ophiruidea,Echinoderms,Hunter,Heterotroph,Marina_etal_enprep.,NA,
274,Neocalanoida_tonsus,Copepoda,Zooplankton,Ophiacantha_vivipara,Ophiruidea,Echinoderms,Hunter,Heterotroph,Marina_etal_enprep.,NA,
275,Grimothea_gregaria,Malacostraca,Crustaceans,Cottoperca_trigloides,Perciformes,Fish_Demersal,Hunter,Heterotroph,Marina_etal_enprep.,NA,
276,Grimothea_gregaria,Malacostraca,Crustaceans,Ophidiidae,Ophidiiformes,Fish,Hunter,Heterotroph,Marina_etal_enprep.,NA,Infered from Genypterus_blacodes
277,Grimothea_gregaria,Malacostraca,Crustaceans,Salilota_australis,Gadiformes,Fish,Hunter,Heterotroph,Marina_etal_enprep.,NA,
278,Grimothea_gregaria,Malacostraca,Crustaceans,Patagonotothen_ramsayi,Perciformes,Fish,Hunter,Heterotroph,Marina_etal_enprep.,NA,
279,Doryteuthis_gahi,Cephalopoda,Cephalopods,Coelorinchus_fasciatus,Gadiformes,Fish,Hunter,Heterotroph,Marina_etal_enprep.,NA,
280,Doryteuthis_gahi,Cephalopoda,Cephalopods,Micromesistius_australis,Gadiformes,Fish,Hunter,Heterotroph,Marina_etal_enprep.,NA,
281,Salilota_australis,Gadiformes,Fish,Micromesistius_australis,Gadiformes,Fish,Hunter,Heterotroph,Marina_etal_enprep.,NA,Infered from Moridae
282,Campylonotus_vagans,Decapoda,Crustaceans,Patagonotothen_ramsayi,Perciformes,Fish,Hunter,Heterotroph,Marina_etal_enprep.,NA,
283,Themisto_gaudichaudii,Amphipoda,Crustaceans,Salilota_australis,Gadiformes,Fish,Hunter,Heterotroph,Marina_etal_enprep.,NA,
284,Cottoperca_trigloides,Perciformes,Fish_Demersal,Salilota_australis,Gadiformes,Fish,Hunter,Heterotroph,Marina_etal_enprep.,NA,
285,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Salilota_australis,Gadiformes,Fish,Hunter,Heterotroph,Marina_etal_enprep.,NA,
