"resource","consumer" 
"Stenosemella","Pleuromamma abdominalis"
"Stenosemella","Pleuromamma antarctica"
"Stenosemella","Pleuromamma robusta"
"Stenosemella","Racovitzanus antarcticus"
"Stenosemella","Salpa thompsoni"
"Stenosemella","Scaphocalanus australis"
"Stenosemella","Scolecithricella minor"
"Stenosemella","Thysanoessa macrura"
"Stenosemella","Thysanoessa vicina"
"Stenosemella","Vanadis"
"Stenosemella","Vibilia antarctica"
"Stephanopyxis","Antarctomysis maxima"
"Stephanopyxis","Appendicularia"
"Stephanopyxis","Calanoides acutus"
"Stephanopyxis","Calanus propinquus"
"Stephanopyxis","Candacia"
"Stephanopyxis","Clio piatkowskii"
"Stephanopyxis","Clio pyramidata"
"Stephanopyxis","Corycaeus"
"Stephanopyxis","Cyphocaris faurei"
"Stephanopyxis","Cyphocaris richardi"
"Stephanopyxis","Euphausia frigida"
"Stephanopyxis","Euphausia superba"
"Stephanopyxis","Eusiroides stenopleura"
"Stephanopyxis","Eusirus perdentatus"
"Stephanopyxis","Foraminifera"
"Stephanopyxis","Gaetanus tenuispinus"
"Stephanopyxis","Hyperia macrocephala"
"Stephanopyxis","Hyperiella antarctica"
"Stephanopyxis","Hyperiella dilatata"
"Stephanopyxis","Limacina helicina"
"Stephanopyxis","Limacina retroversa"
"Stephanopyxis","Lucicutia"
"Stephanopyxis","Metridia gerlachei"
"Stephanopyxis","Metridia lucens"
"Stephanopyxis","Microcalanus pygmaeus"
"Stephanopyxis","Microsetella norvegica"
"Stephanopyxis","Nematocarcinus lanceopes"
"Stephanopyxis","Oithona frigida"
"Stephanopyxis","Oithona similis"
"Stephanopyxis","Oncaea curvata"
"Stephanopyxis","Pasiphaea scotiae"
"Stephanopyxis","Pelagobia longicirrata"
"Stephanopyxis","Pleuromamma abdominalis"
"Stephanopyxis","Pleuromamma antarctica"
"Stephanopyxis","Podocopida"
"Stephanopyxis","Primno macropa"
"Stephanopyxis","Pyrostephos vanhoeffeni"
"Stephanopyxis","Racovitzanus antarcticus"
"Stephanopyxis","Rhincalanus gigas"
"Stephanopyxis","Rhynchonereella bongraini"
"Stephanopyxis","Salpa thompsoni"
"Stephanopyxis","Scaphocalanus australis"
"Stephanopyxis","Scolecithricella minor"
"Stephanopyxis","Thysanoessa vicina"
"Stephanopyxis","Tomopteris planktonis"
"Stephanopyxis","Tomopteris septentrionalis"
"Stephanopyxis","Triconia antarctica"
"Stephanopyxis","Vanadis"
"Stephanopyxis","Vibilia antarctica"
"Stoloteuthis leucoptera","Bathyteuthis abyssicola"
"Stoloteuthis leucoptera","Batoteuthis skolops"
"Stoloteuthis leucoptera","Galiteuthis glacialis"
"Stoloteuthis leucoptera","Gigantocypris muelleri"
"Stoloteuthis leucoptera","Gonatus antarcticus"
"Stoloteuthis leucoptera","Gymnoscopelus bolini"
"Stoloteuthis leucoptera","Histioteuthis eltaninae"
"Stoloteuthis leucoptera","Mastigoteuthis"
"Stoloteuthis leucoptera","Megalocranchia"
"Stoloteuthis leucoptera","Slosarczykovia circumantarctica"
"Stoloteuthis leucoptera","Stoloteuthis leucoptera"
"Stomias gracilis","Alluroteuthis antarcticus"
"Stomias gracilis","Arctozenus risso"
"Stomias gracilis","Bathyteuthis abyssicola"
"Stomias gracilis","Batoteuthis skolops"
"Stomias gracilis","Benthalbella elongata"
"Stomias gracilis","Benthalbella macropinna"
"Stomias gracilis","Borostomias antarcticus"
"Stomias gracilis","Calycopsis borchgrevinki"
"Stomias gracilis","Cyclothone"
"Stomias gracilis","Desmonema glaciale"
"Stomias gracilis","Dimophyes arctica"
"Stomias gracilis","Diphyes antarctica"
"Stomias gracilis","Electrona antarctica"
"Stomias gracilis","Eudoxoides spiralis"
"Stomias gracilis","Filippovia knipovitchi"
"Stomias gracilis","Galiteuthis glacialis"
"Stomias gracilis","Gigantocypris muelleri"
"Stomias gracilis","Gilia reticulata"
"Stomias gracilis","Gonatus antarcticus"
"Stomias gracilis","Gymnoscopelus bolini"
"Stomias gracilis","Gymnoscopelus braueri"
"Stomias gracilis","Kondakovia longimana"
"Stomias gracilis","Krefftichthys anderssoni"
"Stomias gracilis","Mastigoteuthis"
"Stomias gracilis","Megalocranchia"
"Stomias gracilis","Muggiaea bargmannae"
"Stomias gracilis","Pandea rubra"
"Stomias gracilis","Parandania boecki"
"Stomias gracilis","Pleuragramma antarcticum"
"Stomias gracilis","Pleurobrachia"
"Stomias gracilis","Psychroteuthis glacialis"
"Stomias gracilis","Slosarczykovia circumantarctica"
"Stomias gracilis","Stomias gracilis"
"Stomias gracilis","Zanclonia weldoni"
"Stygiomedusa gigantea","Gigantocypris muelleri"
"Stygiomedusa gigantea","Stygiomedusa gigantea"
"Thalassionema","Acantharea"
"Thalassionema","Antarctomysis maxima"
"Thalassionema","Appendicularia"
"Thalassionema","Calanoides acutus"
"Thalassionema","Calanus propinquus"
"Thalassionema","Candacia"
"Thalassionema","Clio piatkowskii"
"Thalassionema","Clio pyramidata"
"Thalassionema","Codonellopsis"
"Thalassionema","Corycaeus"
"Thalassionema","Cymatocylis"
"Thalassionema","Euphausia frigida"
"Thalassionema","Eusiroides stenopleura"
"Thalassionema","Foraminifera"
"Thalassionema","Gaetanus tenuispinus"
"Thalassionema","Hyperiella antarctica"
"Thalassionema","Hyperiella dilatata"
"Thalassionema","Lucicutia"
"Thalassionema","Metridia gerlachei"
"Thalassionema","Metridia lucens"
"Thalassionema","Microcalanus pygmaeus"
"Thalassionema","Microsetella norvegica"
"Thalassionema","Oithona frigida"
"Thalassionema","Oithona similis"
"Thalassionema","Oncaea curvata"
"Thalassionema","Pelagobia longicirrata"
"Thalassionema","Pleuromamma abdominalis"
"Thalassionema","Pleuromamma antarctica"
"Thalassionema","Podocopida"
"Thalassionema","Pyrostephos vanhoeffeni"
"Thalassionema","Racovitzanus antarcticus"
"Thalassionema","Rhincalanus gigas"
"Thalassionema","Rhynchonereella bongraini"
"Thalassionema","Scaphocalanus australis"
"Thalassionema","Scolecithricella minor"
"Thalassionema","Stenosemella"
"Thalassionema","Thysanoessa vicina"
"Thalassionema","Tomopteris planktonis"
"Thalassionema","Triconia antarctica"
"Thalassionema","Vibilia antarctica"
"Thalassiosira","Acantharea"
"Thalassiosira","Aetideus"
"Thalassiosira","Antarctomysis maxima"
"Thalassiosira","Appendicularia"
"Thalassiosira","Calanoides acutus"
"Thalassiosira","Calanus propinquus"
"Thalassiosira","Candacia"
"Thalassiosira","Clio piatkowskii"
"Thalassiosira","Clio pyramidata"
"Thalassiosira","Corycaeus"
"Thalassiosira","Cyphocaris faurei"
"Thalassiosira","Cyphocaris richardi"
"Thalassiosira","Euphausia frigida"
"Thalassiosira","Euphausia superba"
"Thalassiosira","Eusiroides stenopleura"
"Thalassiosira","Foraminifera"
"Thalassiosira","Gaetanus tenuispinus"
"Thalassiosira","Hyperia macrocephala"
"Thalassiosira","Hyperiella antarctica"
"Thalassiosira","Hyperiella dilatata"
"Thalassiosira","Limacina helicina"
"Thalassiosira","Limacina retroversa"
"Thalassiosira","Lucicutia"
"Thalassiosira","Metridia gerlachei"
"Thalassiosira","Metridia lucens"
"Thalassiosira","Microcalanus pygmaeus"
"Thalassiosira","Microsetella norvegica"
"Thalassiosira","Nematocarcinus lanceopes"
"Thalassiosira","Oithona frigida"
"Thalassiosira","Oithona similis"
"Thalassiosira","Oncaea curvata"
"Thalassiosira","Pasiphaea scotiae"
"Thalassiosira","Pelagobia longicirrata"
"Thalassiosira","Pleuromamma abdominalis"
"Thalassiosira","Pleuromamma antarctica"
"Thalassiosira","Podocopida"
"Thalassiosira","Primno macropa"
"Thalassiosira","Pyrostephos vanhoeffeni"
"Thalassiosira","Racovitzanus antarcticus"
"Thalassiosira","Rhincalanus gigas"
"Thalassiosira","Rhynchonereella bongraini"
"Thalassiosira","Salpa thompsoni"
"Thalassiosira","Scaphocalanus australis"
"Thalassiosira","Scolecithricella minor"
"Thalassiosira","Thysanoessa vicina"
"Thalassiosira","Tomopteris planktonis"
"Thalassiosira","Tomopteris septentrionalis"
"Thalassiosira","Triconia antarctica"
"Thalassiosira","Vanadis"
"Thalassiosira","Vibilia antarctica"
"Thalassiothrix","Antarctomysis maxima"
"Thalassiothrix","Appendicularia"
"Thalassiothrix","Calanoides acutus"
"Thalassiothrix","Calanus propinquus"
"Thalassiothrix","Candacia"
"Thalassiothrix","Clio piatkowskii"
"Thalassiothrix","Clio pyramidata"
"Thalassiothrix","Corycaeus"
"Thalassiothrix","Cyphocaris faurei"
"Thalassiothrix","Cyphocaris richardi"
"Thalassiothrix","Euphausia frigida"
"Thalassiothrix","Euphausia superba"
"Thalassiothrix","Eusiroides stenopleura"
"Thalassiothrix","Foraminifera"
"Thalassiothrix","Gaetanus tenuispinus"
"Thalassiothrix","Hyperiella antarctica"
"Thalassiothrix","Hyperiella dilatata"
"Thalassiothrix","Lucicutia"
"Thalassiothrix","Metridia gerlachei"
"Thalassiothrix","Metridia lucens"
"Thalassiothrix","Microcalanus pygmaeus"
"Thalassiothrix","Microsetella norvegica"
"Thalassiothrix","Nematocarcinus lanceopes"
"Thalassiothrix","Oithona frigida"
"Thalassiothrix","Oithona similis"
"Thalassiothrix","Oncaea curvata"
"Thalassiothrix","Pasiphaea scotiae"
"Thalassiothrix","Pelagobia longicirrata"
"Thalassiothrix","Pleuromamma abdominalis"
"Thalassiothrix","Pleuromamma antarctica"
"Thalassiothrix","Podocopida"
"Thalassiothrix","Pyrostephos vanhoeffeni"
"Thalassiothrix","Racovitzanus antarcticus"
"Thalassiothrix","Rhincalanus gigas"
"Thalassiothrix","Rhynchonereella bongraini"
"Thalassiothrix","Salpa thompsoni"
"Thalassiothrix","Scaphocalanus australis"
"Thalassiothrix","Scolecithricella minor"
"Thalassiothrix","Thysanoessa vicina"
"Thalassiothrix","Tomopteris planktonis"
"Thalassiothrix","Tomopteris septentrionalis"
"Thalassiothrix","Triconia antarctica"
"Thalassiothrix","Vanadis"
"Thalassiothrix","Vibilia antarctica"
"Themisto gaudichaudii","Acanthephyra pelagica"
"Themisto gaudichaudii","Alluroteuthis antarcticus"
"Themisto gaudichaudii","Bathyteuthis abyssicola"
"Themisto gaudichaudii","Batoteuthis skolops"
"Themisto gaudichaudii","Borostomias antarcticus"
"Themisto gaudichaudii","Brachioteuthis picta"
"Themisto gaudichaudii","Calycopsis borchgrevinki"
"Themisto gaudichaudii","Cyclothone"
"Themisto gaudichaudii","Dimophyes arctica"
"Themisto gaudichaudii","Diphyes antarctica"
"Themisto gaudichaudii","Electrona antarctica"
"Themisto gaudichaudii","Eudoxoides spiralis"
"Themisto gaudichaudii","Eusirus perdentatus"
"Themisto gaudichaudii","Filippovia knipovitchi"
"Themisto gaudichaudii","Galiteuthis glacialis"
"Themisto gaudichaudii","Gigantocypris muelleri"
"Themisto gaudichaudii","Gilia reticulata"
"Themisto gaudichaudii","Gonatus antarcticus"
"Themisto gaudichaudii","Gymnoscopelus bolini"
"Themisto gaudichaudii","Gymnoscopelus braueri"
"Themisto gaudichaudii","Gymnoscopelus nicholsi"
"Themisto gaudichaudii","Gymnoscopelus opisthopterus"
"Themisto gaudichaudii","Kondakovia longimana"
"Themisto gaudichaudii","Krefftichthys anderssoni"
"Themisto gaudichaudii","Mastigoteuthis"
"Themisto gaudichaudii","Megalocranchia"
"Themisto gaudichaudii","Melanostigma gelatinosum"
"Themisto gaudichaudii","Muggiaea bargmannae"
"Themisto gaudichaudii","Nannobrachium achirus"
"Themisto gaudichaudii","Pandea rubra"
"Themisto gaudichaudii","Pasiphaea scotiae"
"Themisto gaudichaudii","Protomyctophum bolini"
"Themisto gaudichaudii","Protomyctophum choriodon"
"Themisto gaudichaudii","Slosarczykovia circumantarctica"
"Themisto gaudichaudii","Stoloteuthis leucoptera"
"Themisto gaudichaudii","Zanclonia weldoni"
"Thysanoessa macrura","Acanthephyra pelagica"
"Thysanoessa macrura","Arctozenus risso"
"Thysanoessa macrura","Bathyteuthis abyssicola"
"Thysanoessa macrura","Batoteuthis skolops"
"Thysanoessa macrura","Benthalbella elongata"
"Thysanoessa macrura","Benthalbella macropinna"
"Thysanoessa macrura","Borostomias antarcticus"
"Thysanoessa macrura","Crossota brunnea"
"Thysanoessa macrura","Cyclothone"
"Thysanoessa macrura","Cynomacrurus piriei"
"Thysanoessa macrura","Desmonema glaciale"
"Thysanoessa macrura","Electrona antarctica"
"Thysanoessa macrura","Galiteuthis glacialis"
"Thysanoessa macrura","Gennadas kempi"
"Thysanoessa macrura","Gigantocypris muelleri"
"Thysanoessa macrura","Gonatus antarcticus"
"Thysanoessa macrura","Gymnoscopelus bolini"
"Thysanoessa macrura","Gymnoscopelus braueri"
"Thysanoessa macrura","Gymnoscopelus nicholsi"
"Thysanoessa macrura","Gymnoscopelus opisthopterus"
"Thysanoessa macrura","Halicreas minimum"
"Thysanoessa macrura","Kondakovia longimana"
"Thysanoessa macrura","Krefftichthys anderssoni"
"Thysanoessa macrura","Mastigoteuthis"
"Thysanoessa macrura","Megalocranchia"
"Thysanoessa macrura","Nannobrachium achirus"
"Thysanoessa macrura","Neognathophausia gigas"
"Thysanoessa macrura","Notolepis coatsi"
"Thysanoessa macrura","Pantachogon haeckeli"
"Thysanoessa macrura","Paradiplospinus gracilis"
"Thysanoessa macrura","Paraeuchaeta antarctica"
"Thysanoessa macrura","Pasiphaea scotiae"
"Thysanoessa macrura","Petalidium foliaceum"
"Thysanoessa macrura","Phronima sedentaria"
"Thysanoessa macrura","Pleuragramma antarcticum"
"Thysanoessa macrura","Pleurobrachia"
"Thysanoessa macrura","Protomyctophum bolini"
"Thysanoessa macrura","Protomyctophum choriodon"
"Thysanoessa macrura","Psychroteuthis glacialis"
"Thysanoessa macrura","Pyrostephos vanhoeffeni"
"Thysanoessa macrura","Sagitta gazellae"
"Thysanoessa macrura","Sergestes"
"Thysanoessa macrura","Slosarczykovia circumantarctica"
"Thysanoessa macrura","Solmundella bitentaculata"
"Thysanoessa macrura","Stoloteuthis leucoptera"
"Thysanoessa macrura","Stygiomedusa gigantea"
"Thysanoessa macrura","Themisto gaudichaudii"
"Thysanoessa vicina","Acanthephyra pelagica"
"Thysanoessa vicina","Arctozenus risso"
"Thysanoessa vicina","Bathyteuthis abyssicola"
"Thysanoessa vicina","Batoteuthis skolops"
"Thysanoessa vicina","Benthalbella elongata"
"Thysanoessa vicina","Benthalbella macropinna"
"Thysanoessa vicina","Borostomias antarcticus"
"Thysanoessa vicina","Crossota brunnea"
"Thysanoessa vicina","Cyclothone"
"Thysanoessa vicina","Cynomacrurus piriei"
"Thysanoessa vicina","Desmonema glaciale"
"Thysanoessa vicina","Electrona antarctica"
"Thysanoessa vicina","Galiteuthis glacialis"
"Thysanoessa vicina","Gennadas kempi"
"Thysanoessa vicina","Gigantocypris muelleri"
"Thysanoessa vicina","Gonatus antarcticus"
"Thysanoessa vicina","Gymnoscopelus bolini"
"Thysanoessa vicina","Gymnoscopelus braueri"
"Thysanoessa vicina","Gymnoscopelus nicholsi"
"Thysanoessa vicina","Gymnoscopelus opisthopterus"
"Thysanoessa vicina","Halicreas minimum"
"Thysanoessa vicina","Krefftichthys anderssoni"
"Thysanoessa vicina","Mastigoteuthis"
"Thysanoessa vicina","Megalocranchia"
"Thysanoessa vicina","Nannobrachium achirus"
"Thysanoessa vicina","Neognathophausia gigas"
"Thysanoessa vicina","Notolepis coatsi"
"Thysanoessa vicina","Pantachogon haeckeli"
"Thysanoessa vicina","Paraeuchaeta antarctica"
"Thysanoessa vicina","Pasiphaea scotiae"
"Thysanoessa vicina","Petalidium foliaceum"
"Thysanoessa vicina","Phronima sedentaria"
"Thysanoessa vicina","Pleuragramma antarcticum"
"Thysanoessa vicina","Pleurobrachia"
"Thysanoessa vicina","Protomyctophum bolini"
"Thysanoessa vicina","Protomyctophum choriodon"
"Thysanoessa vicina","Psychroteuthis glacialis"
"Thysanoessa vicina","Sagitta gazellae"
"Thysanoessa vicina","Sergestes"
"Thysanoessa vicina","Slosarczykovia circumantarctica"
"Thysanoessa vicina","Solmundella bitentaculata"
"Thysanoessa vicina","Stoloteuthis leucoptera"
"Thysanoessa vicina","Stygiomedusa gigantea"
"Thysanoessa vicina","Themisto gaudichaudii"
"Tomopteris planktonis","Crossota brunnea"
"Tomopteris planktonis","Electrona antarctica"
"Tomopteris planktonis","Euphausia superba"
"Tomopteris planktonis","Euphausia triacantha"
"Tomopteris planktonis","Eusirus perdentatus"
"Tomopteris planktonis","Gigantocypris muelleri"
"Tomopteris planktonis","Gymnoscopelus bolini"
"Tomopteris planktonis","Gymnoscopelus nicholsi"
"Tomopteris planktonis","Halicreas minimum"
"Tomopteris planktonis","Pantachogon haeckeli"
"Tomopteris planktonis","Paraeuchaeta antarctica"
"Tomopteris planktonis","Paraeuchaeta barbata"
"Tomopteris planktonis","Paraeuchaeta biloba"
"Tomopteris planktonis","Paraeuchaeta rasa"
"Tomopteris planktonis","Solmundella bitentaculata"
"Tomopteris planktonis","Themisto gaudichaudii"
"Tomopteris septentrionalis","Crossota brunnea"
"Tomopteris septentrionalis","Electrona antarctica"
"Tomopteris septentrionalis","Euphausia superba"
"Tomopteris septentrionalis","Euphausia triacantha"
"Tomopteris septentrionalis","Eusirus perdentatus"
"Tomopteris septentrionalis","Gigantocypris muelleri"
"Tomopteris septentrionalis","Gymnoscopelus bolini"
"Tomopteris septentrionalis","Gymnoscopelus nicholsi"
"Tomopteris septentrionalis","Halicreas minimum"
"Tomopteris septentrionalis","Pantachogon haeckeli"
"Tomopteris septentrionalis","Paraeuchaeta antarctica"
"Tomopteris septentrionalis","Paraeuchaeta barbata"
"Tomopteris septentrionalis","Paraeuchaeta biloba"
"Tomopteris septentrionalis","Paraeuchaeta rasa"
"Tomopteris septentrionalis","Solmundella bitentaculata"
"Tomopteris septentrionalis","Themisto gaudichaudii"
"Triconia antarctica","Alacia hettacra"
"Triconia antarctica","Atolla wyvillei"
"Triconia antarctica","Austrinoecia isocheira"
"Triconia antarctica","Bathyteuthis abyssicola"
"Triconia antarctica","Batoteuthis skolops"
"Triconia antarctica","Beroe"
"Triconia antarctica","Borostomias antarcticus"
"Triconia antarctica","Brachioteuthis picta"
"Triconia antarctica","Callianira"
"Triconia antarctica","Calycopsis borchgrevinki"
"Triconia antarctica","Candacia"
"Triconia antarctica","Corycaeus"
"Triconia antarctica","Crossota brunnea"
"Triconia antarctica","Cyclothone"
"Triconia antarctica","Cyphocaris faurei"
"Triconia antarctica","Cyphocaris richardi"
"Triconia antarctica","Dimophyes arctica"
"Triconia antarctica","Diphyes antarctica"
"Triconia antarctica","Electrona antarctica"
"Triconia antarctica","Euchirella rostromagna"
"Triconia antarctica","Eudoxoides spiralis"
"Triconia antarctica","Eukrohnia hamata"
"Triconia antarctica","Euphausia frigida"
"Triconia antarctica","Euphausia superba"
"Triconia antarctica","Euphausia triacantha"
"Triconia antarctica","Gaetanus tenuispinus"
"Triconia antarctica","Galiteuthis glacialis"
"Triconia antarctica","Gigantocypris muelleri"
"Triconia antarctica","Gilia reticulata"
"Triconia antarctica","Gonatus antarcticus"
"Triconia antarctica","Gymnoscopelus braueri"
"Triconia antarctica","Gymnoscopelus nicholsi"
"Triconia antarctica","Halicreas minimum"
"Triconia antarctica","Hippopodiidae"
"Triconia antarctica","Krefftichthys anderssoni"
"Triconia antarctica","Marrus antarcticus"
"Triconia antarctica","Mastigoteuthis"
"Triconia antarctica","Megalocranchia"
"Triconia antarctica","Muggiaea bargmannae"
"Triconia antarctica","Nannobrachium achirus"
"Triconia antarctica","Neognathophausia gigas"
"Triconia antarctica","Notolepis coatsi"
"Triconia antarctica","Pandea rubra"
"Triconia antarctica","Pantachogon haeckeli"
"Triconia antarctica","Paraeuchaeta antarctica"
"Triconia antarctica","Paraeuchaeta barbata"
"Triconia antarctica","Paraeuchaeta biloba"
"Triconia antarctica","Paraeuchaeta rasa"
"Triconia antarctica","Paraphyllina ransoni"
"Triconia antarctica","Periphylla periphylla"
"Triconia antarctica","Phronima sedentaria"
"Triconia antarctica","Pleuragramma antarcticum"
"Triconia antarctica","Pleurobrachia"
"Triconia antarctica","Pleuromamma abdominalis"
"Triconia antarctica","Pleuromamma antarctica"
"Triconia antarctica","Pleuromamma robusta"
"Triconia antarctica","Primno macropa"
"Triconia antarctica","Protomyctophum bolini"
"Triconia antarctica","Protomyctophum choriodon"
"Triconia antarctica","Rosacea plicata"
"Triconia antarctica","Sagitta gazellae"
"Triconia antarctica","Sagitta marri"
"Triconia antarctica","Salpa thompsoni"
"Triconia antarctica","Scaphocalanus australis"
"Triconia antarctica","Scaphocalanus farrani"
"Triconia antarctica","Slosarczykovia circumantarctica"
"Triconia antarctica","Solmundella bitentaculata"
"Triconia antarctica","Stoloteuthis leucoptera"
"Triconia antarctica","Stygiomedusa gigantea"
"Triconia antarctica","Thysanoessa macrura"
"Triconia antarctica","Thysanoessa vicina"
"Triconia antarctica","Vanadis"
"Triconia antarctica","Zanclonia weldoni"
"Vanadis","Crossota brunnea"
"Vanadis","Electrona antarctica"
"Vanadis","Euphausia superba"
"Vanadis","Euphausia triacantha"
"Vanadis","Eusirus perdentatus"
"Vanadis","Gigantocypris muelleri"
"Vanadis","Gymnoscopelus bolini"
"Vanadis","Gymnoscopelus nicholsi"
"Vanadis","Halicreas minimum"
"Vanadis","Pantachogon haeckeli"
"Vanadis","Paraeuchaeta antarctica"
"Vanadis","Paraeuchaeta barbata"
"Vanadis","Paraeuchaeta biloba"
"Vanadis","Paraeuchaeta rasa"
"Vanadis","Solmundella bitentaculata"
"Vanadis","Themisto gaudichaudii"
"Vibilia antarctica","Acanthephyra pelagica"
"Vibilia antarctica","Bathyteuthis abyssicola"
"Vibilia antarctica","Batoteuthis skolops"
"Vibilia antarctica","Borostomias antarcticus"
"Vibilia antarctica","Calycopsis borchgrevinki"
"Vibilia antarctica","Cyclothone"
"Vibilia antarctica","Dimophyes arctica"
"Vibilia antarctica","Diphyes antarctica"
"Vibilia antarctica","Electrona antarctica"
"Vibilia antarctica","Eudoxoides spiralis"
"Vibilia antarctica","Eusirus perdentatus"
"Vibilia antarctica","Galiteuthis glacialis"
"Vibilia antarctica","Gigantocypris muelleri"
"Vibilia antarctica","Gilia reticulata"
"Vibilia antarctica","Gonatus antarcticus"
"Vibilia antarctica","Gymnoscopelus bolini"
"Vibilia antarctica","Gymnoscopelus braueri"
"Vibilia antarctica","Gymnoscopelus nicholsi"
"Vibilia antarctica","Gymnoscopelus opisthopterus"
"Vibilia antarctica","Krefftichthys anderssoni"
"Vibilia antarctica","Mastigoteuthis"
"Vibilia antarctica","Megalocranchia"
"Vibilia antarctica","Melanostigma gelatinosum"
"Vibilia antarctica","Muggiaea bargmannae"
"Vibilia antarctica","Nannobrachium achirus"
"Vibilia antarctica","Pandea rubra"
"Vibilia antarctica","Pasiphaea scotiae"
"Vibilia antarctica","Protomyctophum bolini"
"Vibilia antarctica","Protomyctophum choriodon"
"Vibilia antarctica","Slosarczykovia circumantarctica"
"Vibilia antarctica","Stoloteuthis leucoptera"
"Vibilia antarctica","Zanclonia weldoni"
"Zanclonia weldoni","Atolla wyvillei"
"Zanclonia weldoni","Calanus propinquus"
"Zanclonia weldoni","Cyllopus lucasii"
"Zanclonia weldoni","Cyllopus magellanicus"
"Zanclonia weldoni","Cyphocaris faurei"
"Zanclonia weldoni","Cyphocaris richardi"
"Zanclonia weldoni","Electrona antarctica"
"Zanclonia weldoni","Eurythenes obesus"
"Zanclonia weldoni","Gigantocypris muelleri"
"Zanclonia weldoni","Gymnoscopelus braueri"
"Zanclonia weldoni","Hyperia macrocephala"
"Zanclonia weldoni","Lucicutia"
"Zanclonia weldoni","Metridia gerlachei"
"Zanclonia weldoni","Paraphyllina ransoni"
"Zanclonia weldoni","Periphylla periphylla"
"Zanclonia weldoni","Pleuromamma abdominalis"
"Zanclonia weldoni","Pleuromamma antarctica"
"Zanclonia weldoni","Scina"
"Zanclonia weldoni","Stygiomedusa gigantea"
"Acantharea","Bathylagus antarcticus"
"Acantharea","Euchirella rostrata"
"Acantharea","Euphausia crystallorophias"
"Acantharea","Scaphocalanus vervoorti"
"Aetideus","Alacia belgicae"
"Aetideus","Euchirella rostrata"
"Aetideus","Euphausia crystallorophias"
"Aetideus","Eusirus antarcticus"
"Aetideus","Eusirus microps"
"Alacia belgicae","Bathylagus antarcticus"
"Alacia belgicae","Calycopsis borchgrevinki"
"Alacia belgicae","Candacia"
"Alacia belgicae","Corycaeus"
"Alacia belgicae","Dimophyes arctica"
"Alacia belgicae","Diphyes antarctica"
"Alacia belgicae","Electrona antarctica"
"Alacia belgicae","Eudoxoides spiralis"
"Alacia belgicae","Eukrohnia hamata"
"Alacia belgicae","Euphausia frigida"
"Alacia belgicae","Gigantocypris muelleri"
"Alacia belgicae","Gymnoscopelus bolini"
"Alacia belgicae","Gymnoscopelus braueri"
"Alacia belgicae","Gymnoscopelus nicholsi"
"Alacia belgicae","Hippopodiidae"
"Alacia belgicae","Krefftichthys anderssoni"
"Alacia belgicae","Melanostigma gelatinosum"
"Alacia belgicae","Muggiaea bargmannae"
"Alacia belgicae","Nannobrachium achirus"
"Alacia belgicae","Pelagobia longicirrata"
"Alacia belgicae","Protomyctophum bolini"
"Alacia belgicae","Protomyctophum choriodon"
"Alacia belgicae","Pyrostephos vanhoeffeni"
"Alacia belgicae","Sagitta gazellae"
"Alacia belgicae","Stygiomedusa gigantea"
"Alacia belgicae","Vanadis"
"Alacia belgicae","Zanclonia weldoni"
"Alacia hettacra","Bathylagus antarcticus"
"Aloricate ciliates","Euphausia crystallorophias"
"Amphidinium","Euchirella rostrata"
"Amphidinium","Euphausia crystallorophias"
"Amphidinium","Scaphocalanus vervoorti"
"Amphisolenia","Euchirella rostrata"
"Amphisolenia","Euphausia crystallorophias"
"Amphisolenia","Scaphocalanus vervoorti"
"Appendicularia","Bathylagus antarcticus"
"Arctozenus risso","Eusirus microps"
"Atolla wyvillei","Eusirus microps"
"Austrinoecia isocheira","Bathylagus antarcticus"
"Bathylagus antarcticus","Alluroteuthis antarcticus"
"Bathylagus antarcticus","Bathyteuthis abyssicola"
"Bathylagus antarcticus","Batoteuthis skolops"
"Bathylagus antarcticus","Benthalbella elongata"
"Bathylagus antarcticus","Benthalbella macropinna"
"Bathylagus antarcticus","Borostomias antarcticus"
"Bathylagus antarcticus","Calycopsis borchgrevinki"
"Bathylagus antarcticus","Cyclothone"
"Bathylagus antarcticus","Desmonema glaciale"
"Bathylagus antarcticus","Dimophyes arctica"
"Bathylagus antarcticus","Diphyes antarctica"
"Bathylagus antarcticus","Electrona antarctica"
"Bathylagus antarcticus","Eusirus microps"
"Bathylagus antarcticus","Filippovia knipovitchi"
"Bathylagus antarcticus","Galiteuthis glacialis"
"Bathylagus antarcticus","Gigantocypris muelleri"
"Bathylagus antarcticus","Gonatus antarcticus"
"Bathylagus antarcticus","Gymnoscopelus bolini"
"Bathylagus antarcticus","Gymnoscopelus braueri"
"Bathylagus antarcticus","Kondakovia longimana"
"Bathylagus antarcticus","Krefftichthys anderssoni"
"Bathylagus antarcticus","Mastigoteuthis"
"Bathylagus antarcticus","Megalocranchia"
"Bathylagus antarcticus","Muggiaea bargmannae"
"Bathylagus antarcticus","Pandea rubra"
"Bathylagus antarcticus","Parandania boecki"
"Bathylagus antarcticus","Pleuragramma antarcticum"
"Bathylagus antarcticus","Pleurobrachia"
"Bathylagus antarcticus","Psychroteuthis glacialis"
"Bathylagus antarcticus","Slosarczykovia circumantarctica"
"Bathylagus antarcticus","Stomias gracilis"
"Bathylagus antarcticus","Zanclonia weldoni"
"Benthalbella elongata","Eusirus microps"
"Benthalbella macropinna","Eusirus microps"
"Boroecia antipoda","Bathylagus antarcticus"
