ID,Presa,Grupo funcional presa,Expertise presa,Depredador,Grupo funcional depredador,Expertise depredador,Estrategia,Fuente,Referencia,Enlace,Observaciones
723,Patagonotothen_ramsayi,Perciformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
724,Sprattus_fuegensis,Clupeiformes,Sardinas,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
725,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Otaria_flavescens,Carnivora,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
726,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Otaria_flavescens,Carnivora,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
727,Dissostichus_eleginoides,Perciformes,Peces demersales,Otaria_flavescens,Carnivora,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
728,Macrourus_carinatus,Gadiformes,Peces,Otaria_flavescens,Carnivora,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
729,Macrourus_holotrachys,Gadiformes,Peces,Otaria_flavescens,Carnivora,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
730,Moridae,Gadiformes,Peces,Otaria_flavescens,Carnivora,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
731,Patagonotothen_guntheri,Perciformes,Peces,Otaria_flavescens,Carnivora,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
732,Patagonotothen_ramsayi,Perciformes,Peces,Otaria_flavescens,Carnivora,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
733,Coelorinchus_fasciatus,Gadiformes,Peces,Otaria_flavescens,Carnivora,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
734,Salilota_australis,Gadiformes,Peces,Otaria_flavescens,Carnivora,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
735,Micromesistius_australis,Gadiformes,Peces,Otaria_flavescens,Carnivora,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
736,Sprattus_fuegensis,Clupeiformes,Sardinas,Otaria_flavescens,Carnivora,Mamiferos marinos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
737,Electrona_spp,Myctophiformes,Peces,Thalassarche_melanophris,Aves,Aves marinas,Cazador,Heterotrofo,Arata_etal_2004,https://doi.org/10.1017/S095410200400207X,
738,Electrona_spp,Myctophiformes,Peces,Thalassarche_melanophris,Aves,Aves marinas,Cazador,Heterotrofo,Arata_etal_2004,https://doi.org/10.1017/S095410200400207X,
739,Stomiiformes,Stomiiformes,Peces,Thalassarche_melanophris,Aves,Aves marinas,Cazador,Heterotrofo,Arata_etal_2004,https://doi.org/10.1017/S095410200400207X,
740,Micromesistius_australis,Gadiformes,Peces,Thalassarche_melanophris,Aves,Aves marinas,Cazador,Heterotrofo,Arata_etal_2004,https://doi.org/10.1017/S095410200400207X,
741,Sebastidae,Perciformes,Peces,Thalassarche_melanophris,Aves,Aves marinas,Cazador,Heterotrofo,Arata_etal_2004,https://doi.org/10.1017/S095410200400207X,
742,Melanonidae,Gadiformes,Peces,Thalassarche_melanophris,Aves,Aves marinas,Cazador,Heterotrofo,Arata_etal_2004,https://doi.org/10.1017/S095410200400207X,Infered from Melanonus_gracilis
743,Kondakovia_longimana,Oegopsida,Cefalopodos,Thalassarche_melanophris,Aves,Aves marinas,Cazador,Heterotrofo,Arata_etal_2004,https://doi.org/10.1017/S095410200400207X,
744,Cephalopoda_otros,Oegopsida,Cefalopodos,Globicephala_melaena,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Clarke_etal_1994,10.1017/S0954102094000234,
745,Cephalopoda_otros,Oegopsida,Cefalopodos,Globicephala_melaena,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Clarke_etal_1994,10.1017/S0954102094000234,
746,Gonatidae,Cephalopoda,Cefalopodos,Globicephala_melaena,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Clarke_etal_1994,10.1017/S0954102094000234,
747,Cephalopoda_otros,Cephalopoda,Cefalopodos,Globicephala_melaena,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Clarke_etal_1994,10.1017/S0954102094000234,
748,Histioteuthis,Cephalopoda,Cefalopodos,Globicephala_melaena,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Clarke_etal_1994,10.1017/S0954102094000234,
749,Cephalopoda_otros,Cephalopoda,Cefalopodos,Globicephala_melaena,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Clarke_etal_1994,10.1017/S0954102094000234,
750,Cranchiidae,Cephalopoda,Cefalopodos,Globicephala_melaena,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Clarke_etal_1994,10.1017/S0954102094000234,
751,Cranchiidae,Cephalopoda,Cefalopodos,Globicephala_melaena,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Clarke_etal_1994,10.1017/S0954102094000234,
752,Cranchiidae,Cephalopoda,Cefalopodos,Globicephala_melaena,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Clarke_etal_1994,10.1017/S0954102094000234,
753,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Globicephala_melaena,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Clarke_etal_1994,10.1017/S0954102094000234,
754,Octopoda,Cephalopoda,Cefalopodos,Globicephala_melaena,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Clarke_etal_1994,10.1017/S0954102094000234,
755,Martialia_hyadesi,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
756,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
757,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
758,Kondakovia_longimana,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
759,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,Infered from Enoploteuthis
760,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
761,Gonatidae,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
762,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
763,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
764,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
765,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
766,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
767,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
768,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
769,Cranchiidae,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,Infered from Mesonychoteuthis_hamiltonii
770,Cranchiidae,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
771,Cranchiidae,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
772,Gonatidae,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Clarke_etal_1994,10.1017/S0954102094000234,
773,Cephalopoda_otros,Cephalopoda,Cefalopodos,Globicephala_melas,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Mansilla_etal_2012,10.1007/s00300-012-1222-3,
774,Martialia_hyadesi,Cephalopoda,Cefalopodos,Globicephala_melas,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Mansilla_etal_2012,10.1007/s00300-012-1222-3,
775,Cephalopoda_otros,Cephalopoda,Cefalopodos,Globicephala_melas,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Mansilla_etal_2012,10.1007/s00300-012-1222-3,
776,Cephalopoda_otros,Cephalopoda,Cefalopodos,Globicephala_melas,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Mansilla_etal_2012,10.1007/s00300-012-1222-3,Infered from Moroteuthis_sp
777,Copepoda_otros,Copepoda_otros,Crustaceos peracaridos,Caperea_marginata,Neobalaenidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
778,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,Infered from Oegopsida_sp
779,Merlucciidae ,Gadiformes,Peces demersales,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
780,Decapoda_otros,Decapoda,Crustaceos peracaridos,Ziphiidae_sp,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
781,Otariidae_sp,Carnivora,Mamiferos marinos,Orcinus_orca,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
782,Spheniscidae_sp,Aves,Aves marinas,Orcinus_orca,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
783,Cephalopoda_otros,Cephalopoda,Cefalopodos,Lagenorhynchus_obscurus,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,Infered from Oegopsida_sp
784,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
785,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Lissodelphis_peroniia,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
786,Myctophidae_spp,Myctophiformes,Peces,Lissodelphis_peroniia,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
787,Gonatidae,Cephalopoda,Cefalopodos,Lissodelphis_peroniia,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Goodall_etal_1985,10.1007/978-3-642-82275-9_77,
788,Octopoda,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
789,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
790,Salilota_australis,Gadiformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
791,Merlucciidae ,Gadiformes,Peces demersales,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
792,Decapoda_otros,Decapoda,Crustaceos peracaridos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
793,Ophidiidae,Ophidiiformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
794,Merlucciidae ,Gadiformes,Peces demersales,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
795,Myxinidae,Myxiniformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,Infered from Myxine_australis
796,Nototheniidae_spp,Perciformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
797,Zoarcidae,Perciformes,Peces,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
798,Illex_argentinus,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
799,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
800,Grimothea_sp,Decapoda,Crustaceos peracaridos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
801,Decapoda_otros,Decapoda,Crustaceos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
802,Mactridae_spp,Bivalvia,Moluscos,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
803,Salpidae_spp,Thaliacea,Zooplancton,Lagenorhynchus_australis,Delphinidae,Mamiferos marinos,Cazador,Heterotrofo,Schiavini_etal_1997,https://oceanrep.geomar.de/id/eprint/53025,
804,Sprattus_fuegensis,Clupeiformes,Sardinas,Megaptera_novaeangliae,Balaenopteridae,Mamiferos marinos,Filtrador,Heterótrofo,Haro_etal_2016,https://repositorio.uchile.cl/handle/2250/141272,
805,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Megaptera_novaeangliae,Balaenopteridae,Mamiferos marinos,Filtrador,Heterótrofo,Haro_etal_2016,https://repositorio.uchile.cl/handle/2250/141272,
806,Euphausiidae,Malacostraca,Crustaceos peracaridos,Megaptera_novaeangliae,Balaenopteridae,Mamiferos marinos,Filtrador,Heterótrofo,Haro_etal_2016,https://repositorio.uchile.cl/handle/2250/141272,
807,Myctophidae_spp,Myctophidae,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
808,Myctophidae_spp,Myctophidae,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,Infered from Gymnoscopelus_nicholsi
809,Nototheniidae_spp,Nototheniidae_spp,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
810,Electrona_spp,Myctophidae,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
811,Gobionotothen_gibberifrons,Perciformes,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
812,Lepidonotothen,Nototheniidae_spp,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
813,Nototheniidae_spp,Nototheniidae_spp,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
814,Channichthyidae,Perciformes,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
815,Channichthyidae,Perciformes,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,Infered from Pagetopsis_sp
816,Channichthyidae,Perciformes,Peces,Mirounga_leonina,Phocidae,Mamiferos marinos,Cazador,Heterótrofo,Daneri_etal_2002,https://link.springer.com/article/10.1007/s00300-002-0408-5,
817,Merlucciidae ,Gadiformes,Peces demersales,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
818,Micromesistius_australis,Perciformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
819,Moridae,Gadiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
820,Salilota_australis,Gadiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
821,Macrourus_holotrachys,Gadiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
822,Coelorinchus_fasciatus,Gadiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
823,Dissostichus_eleginoides,Perciformes,Peces demersales,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
824,Patagonotothen_ramsayi,Perciformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
825,Ophidiidae,Ophidiiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
826,Bathyraja_brachyurops,Rajiformes,Condrictios,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
827,Sprattus_fuegensis,Clupeiformes,Sardinas,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
828,Merlucciidae ,Gadiformes,Peces demersales,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
829,Illex_argentinus,Cephalopoda,Cefalopodos,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
830,Cephalopoda_otros,Cephalopoda,Cefalopodos,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
831,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterotrofo,Belleggia_etal_2021,https://ri.conicet.gov.ar/handle/11336/167927,
832,Detritos,Non-living,Non-living,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
833,Macrourus_carinatus,Gadiformes,Peces,Thalassarche_chrysostoma,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
834,Macrourus_holotrachys,Gadiformes,Peces,Thalassarche_chrysostoma,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
835,Coelorinchus_fasciatus,Gadiformes,Peces,Thalassarche_chrysostoma,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
836,Necromasa,Non-living,Non-living,Thalassarche_chrysostoma,Aves,Aves marinas,Cazador,Carroñero,Marina_etal_enprep.,NA,
837,Dissostichus_eleginoides,Perciformes,Peces demersales,Diomedea_exulans,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
838,Themisto_gaudichaudii,Malacostraca,Crustaceos peracaridos,Diomedea_exulans,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
839,Necromasa,Non-living,Non-living,Diomedea_exulans,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
840,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Diomedea_exulans,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
841,Macrourus_holotrachys,Gadiformes,Peces,Diomedea_exulans,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
842,Euphausiidae,Malacostraca,Crustaceos peracaridos,Diomedea_exulans,Aves,Aves marinas,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
843,Fitoplancton,Fitoplancton,Fitoplancton,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Cazador,Productor_primario,Marina_etal_enprep.,NA,
844,Polychaeta,Polychaeta,Zooplancton,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Cazador,Heterotrofo,Marina_etal_enprep.,NA,
845,Detritos,Non-living,Non-living,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Cazador,Detritos,Marina_etal_enprep.,NA,
846,Amphipoda_spp,Amphipoda,Crustaceos,Amphipoda_spp,Amphipoda,Crustaceos peracadios,Cazador,Heterotrofo,Lovrich_pers.com.,NA,
847,Cumacea,Cumacea,Crustaceos,Cumacea,Cumacea,Crustaceos,Cazador,Heterotrofo,Lovrich_pers.com.,NA,
848,Isopoda_otros,Isopoda,Isopodos,Isopoda_otros,Isopoda,Isopodos,Cazador,Heterotrofo,Lovrich_pers.com.,NA,
849,Detritos,Non-living,Non-living,Campylonotus_vagans,Decapoda_otros,Crustaceos,Filtrador,Detritos,Lovrich_pers.com.,NA,
850,Polychaeta,Polychaeta,Zooplancton,Campylonotus_vagans,Decapoda_otros,Crustaceos,Cazador,Heterotrofo,Lovrich_pers.com.,NA,
851,Detritos,Non-living,Non-living,Cirratulidae,Polychaeta,,Filtrador,Detritos,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,
852,Foraminifera,Foraminifera,Fitoplancton,Cirratulidae,Polychaeta,Zooplancton,Filtrador,Productor_primario,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
853,Larva_peces,Zooplancton,Ictioplancton,Eukrohnia_hamata,Zooplancton,Zooplancton,Cazador,Heterotrofo,Bruno_pers.com.,NA,
854,Detritos,Non-living,Non-living,Pagurus_comptus,Decapoda_otros,Crustaceos,Filtrador,Detritos,Kamsay_etal_1996,https://doi.org/10.3354/meps144063,
855,Necromasa,Non-living,Non-living,Pagurus_comptus,Decapoda_otros,Crustaceos,Carroñero,Necromasa,Kamsay_etal_1996,https://doi.org/10.3354/meps144063,
856,Polychaeta,Polychaeta,Zooplancton,Pagurus_comptus,Decapoda_otros,Crustaceos,Cazador,Heterotrofo,Kamsay_etal_1996,https://doi.org/10.3354/meps144063,
857,Cumacea,Cumacea,Crustaceos,Pagurus_comptus,Decapoda_otros,Crustaceos,Cazador,Heterotrofo,Encyclopedia of Life,https://eol.org/pages/46505264,
858,Brachiopoda_sp,Brachiopoda,Braquiopodos,Pagurus_comptus,Decapoda_otros,Crustaceos,Cazador,Heterotrofo,Lovrich_pers.com.,NA,Infered from Liothyrella_uva
859,Brachiopoda_sp,Brachiopoda,Braquiopodos,Pagurus_comptus,Decapoda_otros,Crustaceos,Cazador,Heterotrofo,Lovrich_pers.com.,NA,Infered from Magellania_venosa
860,Brachiopoda_sp,Brachiopoda,Braquiopodos,Pagurus_comptus,Decapoda_otros,Crustaceos,Cazador,Heterotrofo,Lovrich_pers.com.,NA,Infered from Terebratella_dorsata
861,Amphipoda_spp,Amphipoda,Crustaceos,Pseudechinus_magellanicus,Echinoidea,Erizos,Cazador,Heterotrofo,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,
862,Foraminifera,Foraminifera,Fitoplancton,Pseudechinus_magellanicus,Echinoidea,Erizos,Filtrador,Porductor_primario,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,
863,Gastropoda_otros,Gastropoda,Gasteropodos,Pseudechinus_magellanicus,Echinoidea,Erizos,Cazador,Heterotrofo,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Infered from Odostomia_sp
864,Gastropoda_otros,Gastropoda,Gasteropodos,Pseudechinus_magellanicus,Echinoidea,Erizos,Cazador,Heterotrofo,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Infered from Turbonilla_strebeli
865,Polychaeta,Polychaeta,Polychaeta,Pseudechinus_magellanicus,Echinoidea,Erizos,Cazador,Heterotrofo,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,
