"resource","consumer" 
"Sagitta marri","Paraeuchaeta barbata"
"Sagitta marri","Parandania boecki"
"Sagitta marri","Petalidium foliaceum"
"Sagitta marri","Phronima sedentaria"
"Sagitta marri","Pleurobrachia"
"Sagitta marri","Primno macropa"
"Sagitta marri","Protomyctophum bolini"
"Sagitta marri","Protomyctophum tenisoni"
"Sagitta marri","Sagitta gazellae"
"Sagitta marri","Sergestes"
"Sagitta marri","Symbolophorus boops"
"Sagitta marri","Themisto gaudichaudii"
"Salpa thompsoni","Borostomias antarcticus"
"Salpa thompsoni","Candacia"
"Salpa thompsoni","Crossota brunnea"
"Salpa thompsoni","Cyclothone"
"Salpa thompsoni","Cyllopus lucasii"
"Salpa thompsoni","Cyllopus magellanicus"
"Salpa thompsoni","Cyphocaris faurei"
"Salpa thompsoni","Cyphocaris richardi"
"Salpa thompsoni","Electrona antarctica"
"Salpa thompsoni","Gigantocypris muelleri"
"Salpa thompsoni","Gymnoscopelus braueri"
"Salpa thompsoni","Gymnoscopelus hintonoides"
"Salpa thompsoni","Gymnoscopelus opisthopterus"
"Salpa thompsoni","Halicreas minimum"
"Salpa thompsoni","Hyperia macrocephala"
"Salpa thompsoni","Krefftichthys anderssoni"
"Salpa thompsoni","Nansenia antarctica"
"Salpa thompsoni","Pantachogon haeckeli"
"Salpa thompsoni","Parandania boecki"
"Salpa thompsoni","Phronima sedentaria"
"Salpa thompsoni","Solmundella bitentaculata"
"Salpa thompsoni","Symbolophorus boops"
"Salpa thompsoni","Vanadis"
"Scaphocalanus australis","Alacia hettacra"
"Scaphocalanus australis","Atolla wyvillei"
"Scaphocalanus australis","Austrinoecia isocheira"
"Scaphocalanus australis","Bathyteuthis abyssicola"
"Scaphocalanus australis","Batoteuthis skolops"
"Scaphocalanus australis","Beroe"
"Scaphocalanus australis","Borostomias antarcticus"
"Scaphocalanus australis","Brachioteuthis linkovskyi"
"Scaphocalanus australis","Brachioteuthis picta"
"Scaphocalanus australis","Calanus australis"
"Scaphocalanus australis","Callianira"
"Scaphocalanus australis","Calycopsis borchgrevinki"
"Scaphocalanus australis","Candacia"
"Scaphocalanus australis","Chiroteuthis veranyi"
"Scaphocalanus australis","Conchoecilla chuni"
"Scaphocalanus australis","Conchoecissa symmetrica"
"Scaphocalanus australis","Corycaeus"
"Scaphocalanus australis","Crossota brunnea"
"Scaphocalanus australis","Cyclothone"
"Scaphocalanus australis","Cyphocaris faurei"
"Scaphocalanus australis","Cyphocaris richardi"
"Scaphocalanus australis","Dimophyes arctica"
"Scaphocalanus australis","Diphyes antarctica"
"Scaphocalanus australis","Electrona antarctica"
"Scaphocalanus australis","Electrona carlsbergi"
"Scaphocalanus australis","Electrona subaspera"
"Scaphocalanus australis","Euchirella rostromagna"
"Scaphocalanus australis","Eudoxoides spiralis"
"Scaphocalanus australis","Eukrohnia hamata"
"Scaphocalanus australis","Euphausia frigida"
"Scaphocalanus australis","Euphausia superba"
"Scaphocalanus australis","Euphausia triacantha"
"Scaphocalanus australis","Euphausia vallentini"
"Scaphocalanus australis","Gaetanus tenuispinus"
"Scaphocalanus australis","Galiteuthis glacialis"
"Scaphocalanus australis","Gigantocypris muelleri"
"Scaphocalanus australis","Gilia reticulata"
"Scaphocalanus australis","Gonatus antarcticus"
"Scaphocalanus australis","Gymnoscopelus bolini"
"Scaphocalanus australis","Gymnoscopelus braueri"
"Scaphocalanus australis","Gymnoscopelus fraseri"
"Scaphocalanus australis","Gymnoscopelus hintonoides"
"Scaphocalanus australis","Gymnoscopelus nicholsi"
"Scaphocalanus australis","Gymnoscopelus piabilis"
"Scaphocalanus australis","Halicreas minimum"
"Scaphocalanus australis","Heterorhabdus austrinus"
"Scaphocalanus australis","Hippopodiidae"
"Scaphocalanus australis","Krefftichthys anderssoni"
"Scaphocalanus australis","Lampanyctus"
"Scaphocalanus australis","Marrus antarcticus"
"Scaphocalanus australis","Mastigoteuthis"
"Scaphocalanus australis","Megalocranchia"
"Scaphocalanus australis","Muggiaea bargmannae"
"Scaphocalanus australis","Nannobrachium achirus"
"Scaphocalanus australis","Neognathophausia gigas"
"Scaphocalanus australis","Notolepis coatsi"
"Scaphocalanus australis","Obtusoecia antarctica"
"Scaphocalanus australis","Onykia ingens"
"Scaphocalanus australis","Pandea rubra"
"Scaphocalanus australis","Pantachogon haeckeli"
"Scaphocalanus australis","Paraeuchaeta antarctica"
"Scaphocalanus australis","Paraeuchaeta barbata"
"Scaphocalanus australis","Paraeuchaeta biloba"
"Scaphocalanus australis","Paraeuchaeta rasa"
"Scaphocalanus australis","Paraphyllina ransoni"
"Scaphocalanus australis","Periphylla periphylla"
"Scaphocalanus australis","Phronima sedentaria"
"Scaphocalanus australis","Pleuragramma antarcticum"
"Scaphocalanus australis","Pleurobrachia"
"Scaphocalanus australis","Pleuromamma abdominalis"
"Scaphocalanus australis","Pleuromamma antarctica"
"Scaphocalanus australis","Pleuromamma robusta"
"Scaphocalanus australis","Poromitra crassiceps"
"Scaphocalanus australis","Primno macropa"
"Scaphocalanus australis","Protomyctophum andriashevi"
"Scaphocalanus australis","Protomyctophum bolini"
"Scaphocalanus australis","Protomyctophum choriodon"
"Scaphocalanus australis","Protomyctophum luciferum"
"Scaphocalanus australis","Protomyctophum parallelum"
"Scaphocalanus australis","Protomyctophum tenisoni"
"Scaphocalanus australis","Pseudoconchoecia serrulata"
"Scaphocalanus australis","Rosacea plicata"
"Scaphocalanus australis","Rotundoecia teretivalvata"
"Scaphocalanus australis","Sagitta gazellae"
"Scaphocalanus australis","Sagitta marri"
"Scaphocalanus australis","Salpa thompsoni"
"Scaphocalanus australis","Scaphocalanus australis"
"Scaphocalanus australis","Scaphocalanus farrani"
"Scaphocalanus australis","Slosarczykovia circumantarctica"
"Scaphocalanus australis","Solmundella bitentaculata"
"Scaphocalanus australis","Stoloteuthis leucoptera"
"Scaphocalanus australis","Stygiomedusa gigantea"
"Scaphocalanus australis","Themisto gaudichaudii"
"Scaphocalanus australis","Thysanoessa macrura"
"Scaphocalanus australis","Thysanoessa vicina"
"Scaphocalanus australis","Vanadis"
"Scaphocalanus australis","Zanclonia weldoni"
"Scaphocalanus farrani","Alacia hettacra"
"Scaphocalanus farrani","Atolla wyvillei"
"Scaphocalanus farrani","Austrinoecia isocheira"
"Scaphocalanus farrani","Bathyteuthis abyssicola"
"Scaphocalanus farrani","Batoteuthis skolops"
"Scaphocalanus farrani","Beroe"
"Scaphocalanus farrani","Borostomias antarcticus"
"Scaphocalanus farrani","Brachioteuthis linkovskyi"
"Scaphocalanus farrani","Brachioteuthis picta"
"Scaphocalanus farrani","Calanus australis"
"Scaphocalanus farrani","Callianira"
"Scaphocalanus farrani","Calycopsis borchgrevinki"
"Scaphocalanus farrani","Candacia"
"Scaphocalanus farrani","Chiroteuthis veranyi"
"Scaphocalanus farrani","Conchoecilla chuni"
"Scaphocalanus farrani","Conchoecissa symmetrica"
"Scaphocalanus farrani","Corycaeus"
"Scaphocalanus farrani","Crossota brunnea"
"Scaphocalanus farrani","Cyclothone"
"Scaphocalanus farrani","Cyphocaris faurei"
"Scaphocalanus farrani","Cyphocaris richardi"
"Scaphocalanus farrani","Dimophyes arctica"
"Scaphocalanus farrani","Diphyes antarctica"
"Scaphocalanus farrani","Electrona antarctica"
"Scaphocalanus farrani","Electrona carlsbergi"
"Scaphocalanus farrani","Electrona subaspera"
"Scaphocalanus farrani","Euchirella rostromagna"
"Scaphocalanus farrani","Eudoxoides spiralis"
"Scaphocalanus farrani","Eukrohnia hamata"
"Scaphocalanus farrani","Euphausia frigida"
"Scaphocalanus farrani","Euphausia superba"
"Scaphocalanus farrani","Euphausia triacantha"
"Scaphocalanus farrani","Gaetanus tenuispinus"
"Scaphocalanus farrani","Galiteuthis glacialis"
"Scaphocalanus farrani","Gigantocypris muelleri"
"Scaphocalanus farrani","Gilia reticulata"
"Scaphocalanus farrani","Gonatus antarcticus"
"Scaphocalanus farrani","Gymnoscopelus bolini"
"Scaphocalanus farrani","Gymnoscopelus braueri"
"Scaphocalanus farrani","Gymnoscopelus fraseri"
"Scaphocalanus farrani","Gymnoscopelus hintonoides"
"Scaphocalanus farrani","Gymnoscopelus nicholsi"
"Scaphocalanus farrani","Gymnoscopelus piabilis"
"Scaphocalanus farrani","Halicreas minimum"
"Scaphocalanus farrani","Heterorhabdus austrinus"
"Scaphocalanus farrani","Hippopodiidae"
"Scaphocalanus farrani","Krefftichthys anderssoni"
"Scaphocalanus farrani","Lampanyctus"
"Scaphocalanus farrani","Marrus antarcticus"
"Scaphocalanus farrani","Mastigoteuthis"
"Scaphocalanus farrani","Megalocranchia"
"Scaphocalanus farrani","Muggiaea bargmannae"
"Scaphocalanus farrani","Nannobrachium achirus"
"Scaphocalanus farrani","Neognathophausia gigas"
"Scaphocalanus farrani","Notolepis coatsi"
"Scaphocalanus farrani","Obtusoecia antarctica"
"Scaphocalanus farrani","Onykia ingens"
"Scaphocalanus farrani","Pandea rubra"
"Scaphocalanus farrani","Pantachogon haeckeli"
"Scaphocalanus farrani","Paraeuchaeta antarctica"
"Scaphocalanus farrani","Paraeuchaeta barbata"
"Scaphocalanus farrani","Paraeuchaeta biloba"
"Scaphocalanus farrani","Paraeuchaeta rasa"
"Scaphocalanus farrani","Paraphyllina ransoni"
"Scaphocalanus farrani","Phronima sedentaria"
"Scaphocalanus farrani","Pleuragramma antarcticum"
"Scaphocalanus farrani","Pleurobrachia"
"Scaphocalanus farrani","Pleuromamma abdominalis"
"Scaphocalanus farrani","Pleuromamma antarctica"
"Scaphocalanus farrani","Pleuromamma robusta"
"Scaphocalanus farrani","Poromitra crassiceps"
"Scaphocalanus farrani","Primno macropa"
"Scaphocalanus farrani","Protomyctophum andriashevi"
"Scaphocalanus farrani","Protomyctophum bolini"
"Scaphocalanus farrani","Protomyctophum choriodon"
"Scaphocalanus farrani","Protomyctophum luciferum"
"Scaphocalanus farrani","Protomyctophum parallelum"
"Scaphocalanus farrani","Protomyctophum tenisoni"
"Scaphocalanus farrani","Pseudoconchoecia serrulata"
"Scaphocalanus farrani","Rosacea plicata"
"Scaphocalanus farrani","Rotundoecia teretivalvata"
"Scaphocalanus farrani","Sagitta gazellae"
"Scaphocalanus farrani","Sagitta marri"
"Scaphocalanus farrani","Salpa thompsoni"
"Scaphocalanus farrani","Scaphocalanus australis"
"Scaphocalanus farrani","Scaphocalanus farrani"
"Scaphocalanus farrani","Slosarczykovia circumantarctica"
"Scaphocalanus farrani","Solmundella bitentaculata"
"Scaphocalanus farrani","Stoloteuthis leucoptera"
"Scaphocalanus farrani","Stygiomedusa gigantea"
"Scaphocalanus farrani","Themisto gaudichaudii"
"Scaphocalanus farrani","Thysanoessa macrura"
"Scaphocalanus farrani","Thysanoessa vicina"
"Scaphocalanus farrani","Vanadis"
"Scina","Bathyteuthis abyssicola"
"Scina","Batoteuthis skolops"
"Scina","Borostomias antarcticus"
"Scina","Calycopsis borchgrevinki"
"Scina","Chiroteuthis veranyi"
"Scina","Cyclothone"
"Scina","Dimophyes arctica"
"Scina","Diphyes antarctica"
"Scina","Electrona antarctica"
"Scina","Electrona carlsbergi"
"Scina","Electrona subaspera"
"Scina","Eudoxoides spiralis"
"Scina","Eusirus perdentatus"
"Scina","Galiteuthis glacialis"
"Scina","Gigantocypris muelleri"
"Scina","Gilia reticulata"
"Scina","Gonatus antarcticus"
"Scina","Gymnoscopelus bolini"
"Scina","Gymnoscopelus braueri"
"Scina","Gymnoscopelus fraseri"
"Scina","Gymnoscopelus hintonoides"
"Scina","Gymnoscopelus nicholsi"
"Scina","Gymnoscopelus opisthopterus"
"Scina","Gymnoscopelus piabilis"
"Scina","Krefftichthys anderssoni"
"Scina","Lampanyctus"
"Scina","Martialia hyadesi"
"Scina","Mastigoteuthis"
"Scina","Megalocranchia"
"Scina","Melanostigma gelatinosum"
"Scina","Muggiaea bargmannae"
"Scina","Nannobrachium achirus"
"Scina","Nansenia antarctica"
"Scina","Onykia ingens"
"Scina","Pandea rubra"
"Scina","Poromitra crassiceps"
"Scina","Protomyctophum andriashevi"
"Scina","Protomyctophum bolini"
"Scina","Protomyctophum choriodon"
"Scina","Protomyctophum parallelum"
"Scina","Protomyctophum tenisoni"
"Scina","Slosarczykovia circumantarctica"
"Scina","Stoloteuthis leucoptera"
"Scina","Symbolophorus boops"
"Scina","Zanclonia weldoni"
"Scolecithricella minor","Alacia hettacra"
"Scolecithricella minor","Atolla wyvillei"
"Scolecithricella minor","Austrinoecia isocheira"
"Scolecithricella minor","Bathyteuthis abyssicola"
"Scolecithricella minor","Batoteuthis skolops"
"Scolecithricella minor","Beroe"
"Scolecithricella minor","Borostomias antarcticus"
"Scolecithricella minor","Brachioteuthis linkovskyi"
"Scolecithricella minor","Brachioteuthis picta"
"Scolecithricella minor","Calanus australis"
"Scolecithricella minor","Callianira"
"Scolecithricella minor","Calycopsis borchgrevinki"
"Scolecithricella minor","Candacia"
"Scolecithricella minor","Chiroteuthis veranyi"
"Scolecithricella minor","Conchoecilla chuni"
"Scolecithricella minor","Conchoecissa symmetrica"
"Scolecithricella minor","Corycaeus"
"Scolecithricella minor","Crossota brunnea"
"Scolecithricella minor","Cyclothone"
"Scolecithricella minor","Cyphocaris faurei"
"Scolecithricella minor","Cyphocaris richardi"
"Scolecithricella minor","Dimophyes arctica"
"Scolecithricella minor","Diphyes antarctica"
"Scolecithricella minor","Electrona antarctica"
"Scolecithricella minor","Electrona carlsbergi"
"Scolecithricella minor","Electrona subaspera"
"Scolecithricella minor","Euchirella rostromagna"
"Scolecithricella minor","Eudoxoides spiralis"
"Scolecithricella minor","Eukrohnia hamata"
"Scolecithricella minor","Euphausia frigida"
"Scolecithricella minor","Euphausia superba"
"Scolecithricella minor","Euphausia triacantha"
"Scolecithricella minor","Euphausia vallentini"
"Scolecithricella minor","Gaetanus tenuispinus"
"Scolecithricella minor","Galiteuthis glacialis"
"Scolecithricella minor","Gigantocypris muelleri"
"Scolecithricella minor","Gilia reticulata"
"Scolecithricella minor","Gonatus antarcticus"
"Scolecithricella minor","Gymnoscopelus bolini"
"Scolecithricella minor","Gymnoscopelus braueri"
"Scolecithricella minor","Gymnoscopelus fraseri"
"Scolecithricella minor","Gymnoscopelus hintonoides"
"Scolecithricella minor","Gymnoscopelus nicholsi"
"Scolecithricella minor","Gymnoscopelus piabilis"
"Scolecithricella minor","Halicreas minimum"
"Scolecithricella minor","Heterorhabdus austrinus"
"Scolecithricella minor","Hippopodiidae"
"Scolecithricella minor","Krefftichthys anderssoni"
"Scolecithricella minor","Lampanyctus"
"Scolecithricella minor","Marrus antarcticus"
"Scolecithricella minor","Mastigoteuthis"
"Scolecithricella minor","Megalocranchia"
"Scolecithricella minor","Muggiaea bargmannae"
"Scolecithricella minor","Nannobrachium achirus"
"Scolecithricella minor","Neognathophausia gigas"
"Scolecithricella minor","Notolepis coatsi"
"Scolecithricella minor","Obtusoecia antarctica"
"Scolecithricella minor","Onykia ingens"
"Scolecithricella minor","Pandea rubra"
"Scolecithricella minor","Pantachogon haeckeli"
"Scolecithricella minor","Paraeuchaeta antarctica"
"Scolecithricella minor","Paraeuchaeta barbata"
"Scolecithricella minor","Paraeuchaeta biloba"
"Scolecithricella minor","Paraeuchaeta rasa"
"Scolecithricella minor","Paraphyllina ransoni"
"Scolecithricella minor","Periphylla periphylla"
"Scolecithricella minor","Petalidium foliaceum"
"Scolecithricella minor","Phronima sedentaria"
"Scolecithricella minor","Pleuragramma antarcticum"
"Scolecithricella minor","Pleurobrachia"
"Scolecithricella minor","Pleuromamma abdominalis"
"Scolecithricella minor","Pleuromamma antarctica"
"Scolecithricella minor","Pleuromamma robusta"
"Scolecithricella minor","Poromitra crassiceps"
"Scolecithricella minor","Primno macropa"
"Scolecithricella minor","Protomyctophum andriashevi"
"Scolecithricella minor","Protomyctophum bolini"
"Scolecithricella minor","Protomyctophum choriodon"
"Scolecithricella minor","Protomyctophum parallelum"
"Scolecithricella minor","Protomyctophum tenisoni"
"Scolecithricella minor","Pseudoconchoecia serrulata"
"Scolecithricella minor","Rosacea plicata"
"Scolecithricella minor","Rotundoecia teretivalvata"
"Scolecithricella minor","Sagitta gazellae"
"Scolecithricella minor","Sagitta marri"
"Scolecithricella minor","Salpa thompsoni"
"Scolecithricella minor","Scaphocalanus australis"
"Scolecithricella minor","Scaphocalanus farrani"
"Scolecithricella minor","Sergestes"
"Scolecithricella minor","Slosarczykovia circumantarctica"
"Scolecithricella minor","Solmundella bitentaculata"
"Scolecithricella minor","Stoloteuthis leucoptera"
"Scolecithricella minor","Stygiomedusa gigantea"
"Scolecithricella minor","Themisto gaudichaudii"
"Scolecithricella minor","Thysanoessa macrura"
"Scolecithricella minor","Thysanoessa vicina"
"Scolecithricella minor","Vanadis"
"Scolecithricella minor","Zanclonia weldoni"
"Sergestes","Acanthephyra pelagica"
"Sergestes","Calycopsis borchgrevinki"
"Sergestes","Dimophyes arctica"
"Sergestes","Diphyes antarctica"
"Sergestes","Electrona antarctica"
"Sergestes","Eudoxoides spiralis"
"Sergestes","Gigantocypris muelleri"
"Sergestes","Gilia reticulata"
"Sergestes","Gymnoscopelus bolini"
"Sergestes","Gymnoscopelus braueri"
"Sergestes","Gymnoscopelus fraseri"
"Sergestes","Gymnoscopelus hintonoides"
"Sergestes","Gymnoscopelus piabilis"
"Sergestes","Marrus antarcticus"
"Sergestes","Muggiaea bargmannae"
"Sergestes","Nannobrachium achirus"
"Sergestes","Onykia ingens"
"Sergestes","Pandea rubra"
"Sergestes","Pasiphaea scotiae"
"Sergestes","Pleurobrachia"
"Sergestes","Poromitra crassiceps"
"Sergestes","Symbolophorus boops"
"Slosarczykovia circumantarctica","Alluroteuthis antarcticus"
"Slosarczykovia circumantarctica","Batoteuthis skolops"
"Slosarczykovia circumantarctica","Chiroteuthis veranyi"
"Slosarczykovia circumantarctica","Electrona carlsbergi"
"Slosarczykovia circumantarctica","Filippovia knipovitchi"
"Slosarczykovia circumantarctica","Galiteuthis glacialis"
"Slosarczykovia circumantarctica","Gigantocypris muelleri"
"Slosarczykovia circumantarctica","Gonatus antarcticus"
"Slosarczykovia circumantarctica","Gymnoscopelus bolini"
"Slosarczykovia circumantarctica","Gymnoscopelus hintonoides"
"Slosarczykovia circumantarctica","Histioteuthis eltaninae"
"Slosarczykovia circumantarctica","Kondakovia longimana"
"Slosarczykovia circumantarctica","Martialia hyadesi"
"Slosarczykovia circumantarctica","Mastigoteuthis"
"Slosarczykovia circumantarctica","Megalocranchia"
"Slosarczykovia circumantarctica","Mesonychoteuthis hamiltoni"
"Slosarczykovia circumantarctica","Onykia ingens"
"Slosarczykovia circumantarctica","Psychroteuthis glacialis"
"Slosarczykovia circumantarctica","Slosarczykovia circumantarctica"
"Solmundella bitentaculata","Boroecia antipoda"
"Solmundella bitentaculata","Borostomias antarcticus"
"Solmundella bitentaculata","Cyclothone"
"Solmundella bitentaculata","Cyphocaris faurei"
"Solmundella bitentaculata","Cyphocaris richardi"
"Solmundella bitentaculata","Eurythenes obesus"
"Solmundella bitentaculata","Gigantocypris muelleri"
"Solmundella bitentaculata","Hyperia macrocephala"
"Solmundella bitentaculata","Lanceola"
"Solmundella bitentaculata","Lucicutia"
"Solmundella bitentaculata","Parandania boecki"
"Solmundella bitentaculata","Scina"
"Solmundella bitentaculata","Stygiomedusa gigantea"
"Spinocalanus abyssalis","Alacia hettacra"
"Spinocalanus abyssalis","Atolla wyvillei"
"Spinocalanus abyssalis","Austrinoecia isocheira"
"Spinocalanus abyssalis","Bathyteuthis abyssicola"
"Spinocalanus abyssalis","Batoteuthis skolops"
"Spinocalanus abyssalis","Beroe"
"Spinocalanus abyssalis","Borostomias antarcticus"
"Spinocalanus abyssalis","Brachioteuthis linkovskyi"
"Spinocalanus abyssalis","Brachioteuthis picta"
"Spinocalanus abyssalis","Calanus australis"
"Spinocalanus abyssalis","Callianira"
"Spinocalanus abyssalis","Calycopsis borchgrevinki"
"Spinocalanus abyssalis","Candacia"
"Spinocalanus abyssalis","Chiroteuthis veranyi"
"Spinocalanus abyssalis","Conchoecilla chuni"
"Spinocalanus abyssalis","Conchoecissa symmetrica"
"Spinocalanus abyssalis","Corycaeus"
"Spinocalanus abyssalis","Crossota brunnea"
"Spinocalanus abyssalis","Cyclothone"
"Spinocalanus abyssalis","Cyphocaris faurei"
"Spinocalanus abyssalis","Cyphocaris richardi"
"Spinocalanus abyssalis","Dimophyes arctica"
"Spinocalanus abyssalis","Diphyes antarctica"
"Spinocalanus abyssalis","Electrona antarctica"
"Spinocalanus abyssalis","Electrona carlsbergi"
"Spinocalanus abyssalis","Electrona subaspera"
"Spinocalanus abyssalis","Euchirella rostromagna"
"Spinocalanus abyssalis","Eudoxoides spiralis"
"Spinocalanus abyssalis","Eukrohnia hamata"
"Spinocalanus abyssalis","Euphausia frigida"
"Spinocalanus abyssalis","Euphausia superba"
"Spinocalanus abyssalis","Euphausia triacantha"
"Spinocalanus abyssalis","Gaetanus tenuispinus"
"Spinocalanus abyssalis","Galiteuthis glacialis"
"Spinocalanus abyssalis","Gigantocypris muelleri"
"Spinocalanus abyssalis","Gilia reticulata"
"Spinocalanus abyssalis","Gonatus antarcticus"
"Spinocalanus abyssalis","Gymnoscopelus bolini"
"Spinocalanus abyssalis","Gymnoscopelus braueri"
"Spinocalanus abyssalis","Gymnoscopelus fraseri"
"Spinocalanus abyssalis","Gymnoscopelus hintonoides"
"Spinocalanus abyssalis","Gymnoscopelus nicholsi"
"Spinocalanus abyssalis","Gymnoscopelus piabilis"
"Spinocalanus abyssalis","Halicreas minimum"
"Spinocalanus abyssalis","Heterorhabdus austrinus"
"Spinocalanus abyssalis","Hippopodiidae"
"Spinocalanus abyssalis","Krefftichthys anderssoni"
"Spinocalanus abyssalis","Lampanyctus"
"Spinocalanus abyssalis","Marrus antarcticus"
"Spinocalanus abyssalis","Mastigoteuthis"
"Spinocalanus abyssalis","Megalocranchia"
"Spinocalanus abyssalis","Muggiaea bargmannae"
"Spinocalanus abyssalis","Nannobrachium achirus"
"Spinocalanus abyssalis","Neognathophausia gigas"
"Spinocalanus abyssalis","Notolepis coatsi"
"Spinocalanus abyssalis","Obtusoecia antarctica"
"Spinocalanus abyssalis","Onykia ingens"
"Spinocalanus abyssalis","Pandea rubra"
"Spinocalanus abyssalis","Pantachogon haeckeli"
"Spinocalanus abyssalis","Paraeuchaeta antarctica"
"Spinocalanus abyssalis","Paraeuchaeta barbata"
"Spinocalanus abyssalis","Paraeuchaeta biloba"
"Spinocalanus abyssalis","Paraeuchaeta rasa"
"Spinocalanus abyssalis","Paraphyllina ransoni"
"Spinocalanus abyssalis","Phronima sedentaria"
"Spinocalanus abyssalis","Pleuragramma antarcticum"
"Spinocalanus abyssalis","Pleurobrachia"
"Spinocalanus abyssalis","Pleuromamma abdominalis"
"Spinocalanus abyssalis","Pleuromamma antarctica"
"Spinocalanus abyssalis","Pleuromamma robusta"
"Spinocalanus abyssalis","Poromitra crassiceps"
"Spinocalanus abyssalis","Primno macropa"
"Spinocalanus abyssalis","Protomyctophum andriashevi"
"Spinocalanus abyssalis","Protomyctophum bolini"
"Spinocalanus abyssalis","Protomyctophum choriodon"
"Spinocalanus abyssalis","Protomyctophum parallelum"
"Spinocalanus abyssalis","Protomyctophum tenisoni"
"Spinocalanus abyssalis","Pseudoconchoecia serrulata"
"Spinocalanus abyssalis","Rosacea plicata"
"Spinocalanus abyssalis","Rotundoecia teretivalvata"
"Spinocalanus abyssalis","Sagitta gazellae"
"Spinocalanus abyssalis","Sagitta marri"
"Spinocalanus abyssalis","Salpa thompsoni"
"Spinocalanus abyssalis","Scaphocalanus australis"
"Spinocalanus abyssalis","Scaphocalanus farrani"
"Spinocalanus abyssalis","Slosarczykovia circumantarctica"
"Spinocalanus abyssalis","Solmundella bitentaculata"
"Spinocalanus abyssalis","Stoloteuthis leucoptera"
"Spinocalanus abyssalis","Stygiomedusa gigantea"
"Spinocalanus abyssalis","Themisto gaudichaudii"
"Spinocalanus abyssalis","Thysanoessa macrura"
"Spinocalanus abyssalis","Thysanoessa vicina"
"Spinocalanus abyssalis","Vanadis"
"Spongiobranchaea australis","Beroe"
"Spongiobranchaea australis","Callianira"
"Spongiobranchaea australis","Electrona antarctica"
"Spongiobranchaea australis","Electrona carlsbergi"
"Spongiobranchaea australis","Gigantocypris muelleri"
"Spongiobranchaea australis","Gymnoscopelus braueri"
"Spongiobranchaea australis","Gymnoscopelus fraseri"
"Spongiobranchaea australis","Gymnoscopelus hintonoides"
"Spongiobranchaea australis","Gymnoscopelus nicholsi"
"Spongiobranchaea australis","Gymnoscopelus piabilis"
"Spongiobranchaea australis","Hyperia macrocephala"
"Spongiobranchaea australis","Pantachogon haeckeli"
"Spongiobranchaea australis","Pasiphaea scotiae"
"Spongiobranchaea australis","Protomyctophum bolini"
"Spongiobranchaea australis","Protomyctophum tenisoni"
"Spongiobranchaea australis","Sagitta gazellae"
"Spongiobranchaea australis","Solmundella bitentaculata"
"Stenosemella","Acanthephyra pelagica"
"Stenosemella","Alacia hettacra"
"Stenosemella","Appendicularia"
"Stenosemella","Austrinoecia isocheira"
"Stenosemella","Calanoides acutus"
"Stenosemella","Calanus australis"
"Stenosemella","Calanus propinquus"
"Stenosemella","Calanus simillimus"
"Stenosemella","Conchoecilla chuni"
"Stenosemella","Conchoecissa symmetrica"
"Stenosemella","Cyphocaris faurei"
"Stenosemella","Cyphocaris richardi"
"Stenosemella","Drepanopus forcipatus"
"Stenosemella","Drepanopus pectinatus"
"Stenosemella","Euchirella rostromagna"
"Stenosemella","Euphausia frigida"
"Stenosemella","Euphausia superba"
"Stenosemella","Euphausia triacantha"
"Stenosemella","Euphausia vallentini"
"Stenosemella","Gaetanus tenuispinus"
"Stenosemella","Hyperiella antarctica"
"Stenosemella","Hyperiella dilatata"
"Stenosemella","Lucicutia"
"Stenosemella","Metridia gerlachei"
"Stenosemella","Metridia lucens"
"Stenosemella","Nematocarcinus lanceopes"
"Stenosemella","Obtusoecia antarctica"
"Stenosemella","Pasiphaea scotiae"
"Stenosemella","Pleuromamma abdominalis"
"Stenosemella","Pleuromamma antarctica"
"Stenosemella","Pleuromamma robusta"
"Stenosemella","Pseudoconchoecia serrulata"
"Stenosemella","Racovitzanus antarcticus"
"Stenosemella","Rotundoecia teretivalvata"
"Stenosemella","Salpa thompsoni"
"Stenosemella","Scaphocalanus australis"
"Stenosemella","Scolecithricella minor"
"Stenosemella","Thysanoessa macrura"
"Stenosemella","Thysanoessa vicina"
"Stenosemella","Vanadis"
"Stenosemella","Vibilia antarctica"
"Stephanopyxis","Antarctomysis maxima"
"Stephanopyxis","Appendicularia"
"Stephanopyxis","Calanoides acutus"
"Stephanopyxis","Calanus propinquus"
"Stephanopyxis","Calanus simillimus"
"Stephanopyxis","Candacia"
"Stephanopyxis","Clausocalanus ingens"
"Stephanopyxis","Clausocalanus laticeps"
"Stephanopyxis","Clio piatkowskii"
"Stephanopyxis","Clio pyramidata"
"Stephanopyxis","Corycaeus"
"Stephanopyxis","Ctenocalanus citer"
"Stephanopyxis","Cyphocaris faurei"
"Stephanopyxis","Cyphocaris richardi"
"Stephanopyxis","Euphausia frigida"
"Stephanopyxis","Euphausia superba"
"Stephanopyxis","Euphausia vallentini"
"Stephanopyxis","Eusiroides stenopleura"
"Stephanopyxis","Eusirus perdentatus"
"Stephanopyxis","Foraminifera"
"Stephanopyxis","Gaetanus tenuispinus"
"Stephanopyxis","Hyperia macrocephala"
"Stephanopyxis","Hyperiella antarctica"
"Stephanopyxis","Hyperiella dilatata"
"Stephanopyxis","Limacina helicina"
"Stephanopyxis","Limacina retroversa"
"Stephanopyxis","Lucicutia"
"Stephanopyxis","Metridia gerlachei"
